site_name,image_date,image_product,class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,geometry
SouthCascade,20210819,Landsat,4,0.2775025,0.2912525,0.3199075,0.3306875,0.474045,0.5952375,0.517055,1.2547975,-0.300859427,POINT (-121.0289617145985 48.346656870773046)
SouthCascade,20210819,Landsat,4,0.26972,0.2773375,0.3019225,0.3070925,0.386705,0.52965,0.4813325,1.2400025,-0.273851649,POINT (-121.02922003027572 48.34765995404136)
SouthCascade,20210819,Landsat,4,0.272855,0.281985,0.2989525,0.3035175,0.3529625,0.509795,0.464475,1.229855,-0.260702506,POINT (-121.02998007020963 48.348408632111855)
SouthCascade,20210819,Landsat,4,0.291555,0.318175,0.36795,0.3839825,0.4338125,0.521125,0.4852375,1.248225,-0.172285803,POINT (-121.02763279809173 48.344883468300104)
SouthCascade,20210819,Landsat,4,0.2838275,0.3108325,0.367675,0.386265,0.4250675,0.516835,0.4938175,1.27765,-0.168635742,POINT (-121.02621913809868 48.34429855406154)
SouthCascade,20210819,Landsat,4,0.2666125,0.2861925,0.3217775,0.33803,0.411235,0.533665,0.4838075,1.273635,-0.247693445,POINT (-121.02591766420359 48.34521951304724)
SouthCascade,20210819,Landsat,4,0.2793175,0.305635,0.343695,0.36355,0.43791,0.56111,0.50897,1.2655775,-0.240289344,POINT (-121.02719866300266 48.34582597169512)
SouthCascade,20210819,Landsat,4,0.276375,0.286935,0.30822,0.31218,0.452485,0.5320425,0.4630725,1.255265,-0.266372116,POINT (-121.02408123700904 48.34791739977614)
SouthCascade,20210819,Landsat,4,0.2492325,0.27489,0.3136375,0.3097875,0.323895,0.3745225,0.39083,1.21979,-0.088475064,POINT (-121.02359815870177 48.35556244215327)
SouthCascade,20210819,Landsat,4,0.26455,0.28996,0.32461,0.32307,0.36421,0.3840375,0.3885475,1.2090925,-0.083860452,POINT (-121.02388353848967 48.355084380988075)
SouthCascade,20210819,Landsat,4,0.2838,0.3033525,0.3365175,0.33693,0.359975,0.4612025,0.481635,1.2348325,-0.15630171,POINT (-121.02687118146575 48.35262214375688)
SouthCascade,20210819,Landsat,4,0.2735425,0.299805,0.3533475,0.352275,0.37015,0.4807825,0.4796,1.22331,-0.152775946,POINT (-121.02760364733264 48.35331503334243)
SouthCascade,20210819,Landsat,4,0.25718,0.27126,0.304975,0.3104475,0.3417425,0.453475,0.4257,1.1873125,-0.195794054,POINT (-121.02892690538347 48.35500446832537)
SouthCascade,20210819,Landsat,4,0.2753575,0.30107,0.3464175,0.3522475,0.3820575,0.478115,0.464805,1.2131075,-0.159723844,POINT (-121.02875377775956 48.3558961278305)
SouthCascade,20210819,Landsat,4,0.2726625,0.294415,0.33121,0.3325575,0.3656675,0.4858975,0.4798475,1.1770275,-0.189311076,POINT (-121.02952087034043 48.35714473404155)
SouthCascade,20210819,Landsat,4,0.2559425,0.280995,0.3158925,0.3183675,0.34496,0.45144,0.4450875,1.190255,-0.176647672,POINT (-121.02947383679799 48.35793821578329)
SouthCascade,20210819,Landsat,4,0.283635,0.3106125,0.341055,0.3437775,0.3718275,0.4901325,0.4990425,1.2216325,-0.179354839,POINT (-121.02906816980517 48.3585480848039)
SouthCascade,20210819,Landsat,4,0.2742025,0.3012075,0.3315125,0.318175,0.3607725,0.4626875,0.4743475,1.1943525,-0.165166205,POINT (-121.02962639872115 48.35894111340578)
SouthCascade,20210819,Landsat,4,0.272635,0.3074225,0.35387,0.3563725,0.3689675,0.456225,0.4813875,1.2397275,-0.126349379,POINT (-121.0281760169047 48.35876623165456)
SouthCascade,20210819,Landsat,4,0.2817925,0.3126475,0.353375,0.35772,0.37235,0.4706625,0.494285,1.2354375,-0.142332722,POINT (-121.02870317469689 48.35921611819272)
SouthCascade,20210819,Landsat,4,0.27203,0.29612,0.339625,0.3365725,0.35948,0.4662625,0.475365,1.1732325,-0.15714042,POINT (-121.02939725240039 48.35944893846989)
SouthCascade,20210819,Landsat,4,0.28094,0.309705,0.334895,0.3327225,0.37554,0.521675,0.5185675,1.18767,-0.218055734,POINT (-121.02856697691779 48.359907478938396)
SouthCascade,20210819,Landsat,4,0.2760725,0.313445,0.36718,0.371085,0.3824975,0.4725325,0.5017375,1.2232825,-0.125462584,POINT (-121.0278966733791 48.35892381385662)
SouthCascade,20210819,Landsat,4,0.35508,0.413545,0.4081825,0.4267725,0.465795,0.4151675,0.4279,1.2018325,-0.008483634,POINT (-121.02728595022843 48.358759504918595)
SouthCascade,20210819,Landsat,4,0.28259,0.3164425,0.366025,0.3721025,0.384175,0.468985,0.4927175,1.2408275,-0.123303913,POINT (-121.02812130143657 48.359396874642925)
SouthCascade,20210819,Landsat,4,0.2518175,0.2784375,0.310585,0.3124,0.3450975,0.4266075,0.43912,1.2064525,-0.157384265,POINT (-121.02790360595758 48.3601489487287)
SouthCascade,20210819,Landsat,4,0.24849,0.2788775,0.3171575,0.3271675,0.400015,0.4816625,0.4515225,1.2303225,-0.205935004,POINT (-121.02742687144921 48.35969519538708)
SouthCascade,20210819,Landsat,4,0.32714,0.344685,0.41272,0.4194025,0.4250125,0.4215475,0.436095,1.220395,-0.010581139,POINT (-121.02685312524524 48.3593305825611)
SouthCascade,20210819,Landsat,4,0.2716175,0.296945,0.3308525,0.34562,0.4128025,0.46134,0.4532275,1.1977625,-0.164716909,POINT (-121.02607980347925 48.358756549058505)
SouthCascade,20210819,Landsat,4,0.26939,0.2897675,0.3494425,0.35453,0.3842025,0.45133,0.4554,1.198175,-0.127236512,POINT (-121.02536233126064 48.35874339847771)
SouthCascade,20210819,Landsat,4,0.2112275,0.23529,0.3020325,0.3060475,0.422455,0.4551525,0.4185775,1.2182775,-0.202222706,POINT (-121.02506916276735 48.359235678436264)
SouthCascade,20210819,Landsat,4,0.3554925,0.3740275,0.4382125,0.44759,0.442145,0.406835,0.421025,1.16127,0.037131049,POINT (-121.02570603746217 48.35807020803849)
SouthCascade,20210819,Landsat,4,0.2997775,0.3356925,0.34067,0.3560425,0.38511,0.398475,0.42845,1.1489775,-0.078205224,POINT (-121.0254233776057 48.35743817432293)
SouthCascade,20210819,Landsat,4,0.309705,0.3470225,0.4036175,0.393195,0.3919575,0.3898675,0.405845,1.1732325,0.01732862,POINT (-121.02515562318614 48.357662952907845)
SouthCascade,20210819,Landsat,4,0.277035,0.283745,0.358215,0.35134,0.348535,0.4198425,0.4380475,1.20483,-0.079206871,POINT (-121.02388816559103 48.356711399789496)
SouthCascade,20210819,Landsat,4,0.2640275,0.288475,0.33583,0.32582,0.41206,0.4489925,0.4436575,1.239755,-0.144188654,POINT (-121.02300578414452 48.35686747626603)
SouthCascade,20210819,Landsat,4,0.2983475,0.3348125,0.368885,0.362065,0.39402,0.44748,0.4662075,1.250645,-0.096274338,POINT (-121.02226729678861 48.356495041678485)
SouthCascade,20210819,Landsat,4,0.2677675,0.290235,0.332915,0.3260675,0.4182475,0.4602125,0.4414025,1.26841,-0.160500676,POINT (-121.02293561188505 48.35734948341717)
SouthCascade,20210819,Landsat,4,0.3101725,0.33715,0.38654,0.3788675,0.3944875,0.4432175,0.4621375,1.2328525,-0.068306101,POINT (-121.02378259003648 48.35787703035885)
SouthCascade,20210819,Landsat,4,0.2655675,0.293645,0.324995,0.3301375,0.4462975,0.4663175,0.435655,1.250095,-0.178592528,POINT (-121.02368135180225 48.35841589123834)
SouthCascade,20210819,Landsat,4,0.24684,0.27148,0.298925,0.2952125,0.35343,0.383735,0.3847525,1.2471525,-0.124234612,POINT (-121.02292365669099 48.35520554387442)
SouthCascade,20210819,Landsat,4,0.2559975,0.27445,0.308055,0.3018675,0.358325,0.3812875,0.382745,1.251745,-0.106235289,POINT (-121.02282717010549 48.35458649890925)
SouthCascade,20210819,Landsat,4,0.263945,0.2844875,0.324995,0.320595,0.37642,0.4162125,0.42031,1.27028,-0.123066078,POINT (-121.02152638212223 48.35427074064207)
SouthCascade,20210819,Landsat,4,0.2613875,0.282205,0.31955,0.317295,0.3849175,0.44407,0.4324375,1.2771275,-0.163065399,POINT (-121.02129733227473 48.354601489602395)
SouthCascade,20210819,Landsat,4,0.236885,0.255475,0.2989525,0.2885575,0.3946525,0.3960275,0.39072,1.2639825,-0.139680279,POINT (-121.0222238904334 48.35493909555839)
SouthCascade,20210819,Landsat,4,0.26323,0.2863575,0.32736,0.32186,0.37213,0.440935,0.44462,1.26082,-0.147827332,POINT (-121.02198312190355 48.355379688152595)
SouthCascade,20210819,Landsat,4,0.2718925,0.2964225,0.3179275,0.314325,0.37818,0.4426675,0.4230325,1.2789975,-0.164003182,POINT (-121.02115725156912 48.35521140458998)
SouthCascade,20210819,Landsat,4,0.2718375,0.2916925,0.331375,0.33363,0.4385975,0.49126,0.453145,1.2893375,-0.194357157,POINT (-121.0203100649239 48.35503793875732)
SouthCascade,20210819,Landsat,4,0.2641375,0.2838825,0.320815,0.3171025,0.3894275,0.42757,0.4221525,1.2716825,-0.142647167,POINT (-121.02110825400148 48.35587562793334)
SouthCascade,20210819,Landsat,4,0.25091,0.273955,0.3078075,0.3039575,0.488455,0.476135,0.4156625,1.27501,-0.214719192,POINT (-121.02112732161007 48.356282708430484)
SouthCascade,20210819,Landsat,4,0.277915,0.289355,0.3279375,0.32175,0.457985,0.4747325,0.434225,1.2850475,-0.182883377,POINT (-121.02015033469736 48.35594894787918)
SouthCascade,20210819,Landsat,4,0.2585275,0.28325,0.311135,0.3166075,0.4168175,0.473605,0.4415125,1.287825,-0.207036726,POINT (-121.01934212682409 48.35552736704061)
SouthCascade,20210819,Landsat,4,0.285395,0.3150125,0.358545,0.3582425,0.391545,0.458975,0.4647775,1.2478125,-0.122847147,POINT (-121.02418310025567 48.3537404774738)
SouthCascade,20210819,Landsat,4,0.2852575,0.316635,0.34441,0.345895,0.3688575,0.4370025,0.4463525,1.24322,-0.118493753,POINT (-121.0232253500256 48.353636787399566)
SouthCascade,20210819,Landsat,4,0.269885,0.2974675,0.342815,0.34518,0.3599475,0.413215,0.41987,1.249655,-0.093117998,POINT (-121.02404788982025 48.35301545197478)
SouthCascade,20210819,Landsat,4,0.268455,0.306075,0.3432,0.3430075,0.3637425,0.3970725,0.396825,1.2444025,-0.072773877,POINT (-121.02477685811377 48.35309580120817)
SouthCascade,20210819,Landsat,4,0.267135,0.3042875,0.355465,0.3511475,0.35959,0.391985,0.3931675,1.25741,-0.048859455,POINT (-121.02431955870775 48.352695045332354)
SouthCascade,20210819,Landsat,4,0.27687,0.3047825,0.3426225,0.3466925,0.369545,0.425205,0.4300725,1.2494625,-0.107553454,POINT (-121.0242454759041 48.35327268245412)
SouthCascade,20210819,Landsat,4,0.2525875,0.2743675,0.308,0.30767,0.338525,0.4655475,0.4525675,1.20648,-0.203668812,POINT (-121.02832443095609 48.35411776632439)
SouthCascade,20210819,Landsat,4,0.2755225,0.28952,0.3267275,0.33726,0.370095,0.478775,0.44275,1.1597025,-0.188761053,POINT (-121.0294329310899 48.3550950689377)
SouthCascade,20210819,Landsat,4,0.2377925,0.263835,0.29502,0.2932325,0.3076425,0.331485,0.3325575,1.151535,-0.058203845,POINT (-121.03790601040478 48.37342975139146)
SouthCascade,20210819,Landsat,4,0.220275,0.24079,0.2825625,0.27742,0.4344175,0.35376,0.307945,1.158575,-0.111889019,POINT (-121.0392160927855 48.37387366026152)
SouthCascade,20210819,Landsat,4,0.22737,0.2457125,0.27335,0.268895,0.2773925,0.3094575,0.3135825,1.142405,-0.061954419,POINT (-121.03800971452918 48.372824148357985)
SouthCascade,20210819,Landsat,4,0.213785,0.2357575,0.27643,0.272635,0.411125,0.3317875,0.2953225,1.1561,-0.091015961,POINT (-121.03931069079248 48.37321538725328)
SouthCascade,20210819,Landsat,4,0.220275,0.2337225,0.25828,0.25102,0.28347,0.3111625,0.31702,1.1504075,-0.092867146,POINT (-121.03566831535802 48.37364387183269)
SouthCascade,20210819,Landsat,4,0.2331725,0.2494525,0.2771725,0.27005,0.3435025,0.361405,0.34342,1.1622325,-0.131906464,POINT (-121.03490492066769 48.374139908267495)
SouthCascade,20210819,Landsat,4,0.2402125,0.257455,0.2830025,0.27412,0.321255,0.347545,0.3456475,1.1715,-0.102359457,POINT (-121.03411425091947 48.374477940686134)
SouthCascade,20210819,Landsat,4,0.2416425,0.2580325,0.2886675,0.2801975,0.3258475,0.3660525,0.3634125,1.1886875,-0.118195565,POINT (-121.03332647511024 48.37501851536747)
SouthCascade,20210819,Landsat,4,0.2486275,0.268895,0.301565,0.2974125,0.37246,0.4091175,0.3938,1.2174525,-0.151336919,POINT (-121.03191844914399 48.37558522035608)
SouthCascade,20210819,Landsat,4,0.24442,0.2682625,0.3019225,0.2976325,0.377355,0.38907,0.3773,1.217425,-0.126119314,POINT (-121.03094568409159 48.37542489810959)
SouthCascade,20210819,Landsat,4,0.248215,0.2643025,0.29414,0.290675,0.32989,0.3681425,0.36531,1.190035,-0.111738571,POINT (-121.03162429258494 48.374529853468296)
SouthCascade,20210819,Landsat,4,0.22781,0.2399925,0.2694175,0.26257,0.3554375,0.349305,0.329615,1.1705375,-0.12911685,POINT (-121.03245459413323 48.37405007105903)
SouthCascade,20210819,Landsat,4,0.2233275,0.2380675,0.2623775,0.255255,0.2944975,0.3097875,0.307725,1.1485925,-0.082860713,POINT (-121.03399939725267 48.37344085625175)
SouthCascade,20210819,Landsat,4,0.2249225,0.23837,0.261965,0.25399,0.2927925,0.3147925,0.311245,1.1649825,-0.091593954,POINT (-121.03345478318049 48.374090879684985)
SouthCascade,20210819,Landsat,4,0.2434575,0.2583075,0.2882825,0.2809125,0.3237025,0.3595075,0.35651,1.17711,-0.109950756,POINT (-121.03399540385838 48.37490325976596)
SouthCascade,20210819,Landsat,4,0.230395,0.2431825,0.265045,0.2590775,0.275495,0.2969725,0.30063,1.1764775,-0.056808729,POINT (-121.02691921395247 48.37316110155875)
SouthCascade,20210819,Landsat,4,0.227865,0.2418625,0.26224,0.25652,0.2669975,0.2904275,0.29678,1.17249,-0.051002637,POINT (-121.02751129644162 48.37408693781154)
SouthCascade,20210819,Landsat,4,0.22979,0.242935,0.263835,0.258445,0.2710675,0.2977975,0.3056075,1.181895,-0.060471038,POINT (-121.02725223146771 48.37490715271715)
SouthCascade,20210819,Landsat,4,0.2212375,0.2383975,0.2640275,0.2592975,0.273405,0.304095,0.313225,1.1958375,-0.070526163,POINT (-121.02695374017595 48.375591647367536)
SouthCascade,20210819,Landsat,4,0.24343,0.256685,0.27764,0.2731025,0.2856425,0.31944,0.3291475,1.1993025,-0.070007369,POINT (-121.02605362173288 48.37585260078867)
SouthCascade,20210819,Landsat,4,0.24783,0.2658425,0.2895475,0.2854775,0.3113825,0.34441,0.34793,1.19988,-0.086539713,POINT (-121.02517475100333 48.376143934714456)
SouthCascade,20210819,Landsat,4,0.25465,0.2715075,0.2947725,0.2932875,0.3175425,0.35321,0.3526875,1.1893475,-0.090183763,POINT (-121.02443965360175 48.37541044647319)
SouthCascade,20210819,Landsat,4,0.24178,0.2601225,0.2901525,0.2872375,0.30481,0.3395975,0.3444375,1.18085,-0.078515284,POINT (-121.02431284374717 48.37439565787296)
SouthCascade,20210819,Landsat,4,0.241175,0.25487,0.275,0.27236,0.29645,0.3191375,0.32054,1.17447,-0.074288359,POINT (-121.02459344168713 48.37332836461113)
SouthCascade,20210819,Landsat,4,0.2452725,0.2629825,0.285065,0.2832225,0.2963125,0.3300825,0.3353625,1.1895675,-0.073181635,POINT (-121.02585174913888 48.3736589758635)
SouthCascade,20210819,Landsat,4,0.2338325,0.24871,0.2721675,0.267575,0.2795375,0.3114375,0.32098,1.18833,-0.067288663,POINT (-121.02603041447773 48.37450972468417)
SouthCascade,20210819,Landsat,4,0.23507,0.248655,0.2694175,0.2647975,0.27687,0.30503,0.316745,1.195975,-0.061994351,POINT (-121.02553727374226 48.3752731326851)
SouthCascade,20210819,Landsat,4,0.2318525,0.2512675,0.2847075,0.2811325,0.2954875,0.328845,0.33495,1.196745,-0.071937609,POINT (-121.02528888051397 48.37420361011501)
SouthCascade,20210819,Landsat,4,0.28457,0.330165,0.3579675,0.3815075,0.4185775,0.3091275,0.298485,1.1747725,0.073212961,POINT (-121.0404163632085 48.375073056871884)
SouthCascade,20210819,Landsat,4,0.23881,0.265815,0.2984575,0.295515,0.3433925,0.3505975,0.3295875,1.16963,-0.080332175,POINT (-121.04164507590365 48.37421045213319)
SouthCascade,20210819,Landsat,4,0.222805,0.25421,0.2942225,0.2914725,0.31548,0.3453725,0.329175,1.2328525,-0.079972483,POINT (-121.04238341643803 48.37514641332174)
SouthCascade,20210819,Landsat,4,0.2328975,0.26257,0.300355,0.2938925,0.319055,0.3530725,0.33913,1.240635,-0.080678423,POINT (-121.04256546539807 48.3759222388135)
SouthCascade,20210819,Landsat,4,0.26059,0.2878975,0.32417,0.32065,0.3360775,0.3771625,0.3630825,1.247895,-0.075559738,POINT (-121.04387027672931 48.37485098753331)
SouthCascade,20210819,Landsat,4,0.2254175,0.256135,0.295515,0.2943875,0.3379475,0.35343,0.33484,1.218965,-0.089244851,POINT (-121.04310461477942 48.37375703483871)
SouthCascade,20210819,Landsat,4,0.2542925,0.2742575,0.3101725,0.30998,0.3721025,0.400015,0.3677575,1.19306,-0.126505324,POINT (-121.04287092034612 48.37286777199125)
SouthCascade,20210819,Landsat,4,0.2228875,0.2437325,0.2707925,0.2667775,0.32527,0.319495,0.297715,1.16677,-0.082506406,POINT (-121.04190441692703 48.37228016729894)
SouthCascade,20210819,Landsat,4,0.2627625,0.2936725,0.3240875,0.325765,0.33572,0.3571425,0.343475,1.2182225,-0.048522525,POINT (-121.04218952607164 48.376740993673806)
SouthCascade,20210819,Landsat,4,0.2498375,0.2850925,0.3201,0.3214475,0.334675,0.3640725,0.3528525,1.22034,-0.064271072,POINT (-121.04211022485906 48.37728946233757)
SouthCascade,20210819,Landsat,4,0.2391125,0.27181,0.31361,0.3103375,0.33242,0.37257,0.3579675,1.22309,-0.085924976,POINT (-121.04203341705812 48.3775644741984)
SouthCascade,20210819,Landsat,4,0.2461525,0.2742025,0.3116025,0.30668,0.3327775,0.370975,0.35596,1.2237775,-0.086982797,POINT (-121.04203200450071 48.37802416545881)
SouthCascade,20210819,Landsat,4,0.252285,0.276045,0.307945,0.3021975,0.3244725,0.364045,0.3523025,1.224575,-0.083483385,POINT (-121.04214154458093 48.37833458047811)
SouthCascade,20210819,Landsat,4,0.302775,0.32967,0.3604425,0.3608825,0.387915,0.3743025,0.3774375,1.22375,-0.018863687,POINT (-121.0430674420599 48.37844165434375)
SouthCascade,20210819,Landsat,4,0.272305,0.296945,0.3415775,0.333355,0.3517525,0.4029025,0.4038375,1.22606,-0.082372931,POINT (-121.04383423468636 48.378275227927546)
SouthCascade,20210819,Landsat,4,0.257125,0.2884475,0.335005,0.3345375,0.389235,0.4371675,0.4178075,1.23255,-0.132305282,POINT (-121.04451239657536 48.3784592460959)
SouthCascade,20210819,Landsat,4,0.25663,0.2856425,0.3303025,0.3265075,0.39325,0.435325,0.4137925,1.23772,-0.137171797,POINT (-121.04565652810156 48.378570271755336)
SouthCascade,20210819,Landsat,4,0.2526975,0.27566,0.30162,0.29282,0.31911,0.376805,0.3713325,1.2331275,-0.110822862,POINT (-121.0459165109909 48.3774489736888)
SouthCascade,20210819,Landsat,4,0.246675,0.270545,0.30261,0.29293,0.331045,0.3838725,0.378455,1.2376925,-0.118375195,POINT (-121.0452323458384 48.37751799446026)
SouthCascade,20210819,Landsat,4,0.250195,0.2769525,0.3112175,0.3013725,0.3325575,0.3806825,0.37532,1.23552,-0.100397456,POINT (-121.04502691520372 48.377947789965695)
SouthCascade,20210819,Landsat,4,0.254925,0.2803075,0.3127025,0.3038475,0.32263,0.378895,0.3769975,1.23035,-0.095709571,POINT (-121.04442654923731 48.377890306274445)
SouthCascade,20210819,Landsat,4,0.242825,0.26928,0.3042325,0.296285,0.3305775,0.3879975,0.380875,1.238435,-0.121007469,POINT (-121.04433125746392 48.377338653001985)
SouthCascade,20210819,Landsat,4,0.247335,0.27819,0.316525,0.3101725,0.33506,0.3842025,0.378125,1.24267,-0.096581767,POINT (-121.04372150721542 48.37719079765678)
SouthCascade,20210819,Landsat,4,0.2690325,0.2936725,0.3599475,0.3508175,0.3653375,0.3554375,0.349195,1.2290025,0.006304298,POINT (-121.0429759058545 48.37747981492179)
SouthCascade,20210819,Landsat,4,0.24233,0.27489,0.3148475,0.31064,0.33935,0.3775475,0.3603875,1.225455,-0.090555247,POINT (-121.04271269931705 48.377827081239126)
SouthCascade,20210819,Landsat,4,0.250745,0.2806375,0.3196875,0.31493,0.337755,0.37543,0.3655575,1.240965,-0.080191478,POINT (-121.04360146914708 48.37660377978454)
SouthCascade,20210819,Landsat,4,0.2497275,0.28094,0.3173775,0.3101725,0.3457575,0.3845875,0.374715,1.2445675,-0.095745514,POINT (-121.04455214360287 48.376638546760944)
SouthCascade,20210819,Landsat,4,0.2358675,0.271425,0.3100625,0.307175,0.3664375,0.376585,0.3575,1.25455,-0.096880131,POINT (-121.04450571365838 48.37561865493481)
SouthCascade,20210819,Landsat,4,0.22726,0.2564375,0.293865,0.286385,0.36278,0.3856875,0.3601675,1.24036,-0.13512201,POINT (-121.04512194014934 48.37621477522005)
SouthCascade,20210819,Landsat,4,0.227095,0.25872,0.3016475,0.2974125,0.3519175,0.3796375,0.35684,1.253175,-0.114474853,POINT (-121.04407482580505 48.3761735849407)
SouthCascade,20210819,Landsat,4,0.2308625,0.2635325,0.3033525,0.29887,0.3300825,0.36487,0.35167,1.250755,-0.092061402,POINT (-121.04350457841589 48.37596085629056)
SouthCascade,20210819,Landsat,4,0.2360325,0.2694725,0.312565,0.30822,0.3397075,0.3713875,0.35992,1.2532025,-0.08600378,POINT (-121.04351370571241 48.37562272687797)
SouthCascade,20210819,Landsat,4,0.23408,0.26334,0.313115,0.3024175,0.36597,0.374715,0.35992,1.25345,-0.089557013,POINT (-121.04416490356446 48.37536584315942)
SouthCascade,20210819,Landsat,4,0.2352075,0.276045,0.2998325,0.305525,0.3230975,0.3507075,0.34221,1.2411025,-0.078204261,POINT (-121.04291105275249 48.37619981535761)
SouthCascade,20210819,Landsat,4,0.3021975,0.336545,0.4016375,0.43384,0.4912875,0.6040375,0.5483775,1.208735,-0.201257862,POINT (-121.07019991958772 48.380004063597426)
SouthCascade,20210819,Landsat,4,0.3549425,0.384285,0.4466275,0.4783625,0.5061925,0.579975,0.5260475,1.2128325,-0.129892047,POINT (-121.07017672188674 48.37951810636434)
SouthCascade,20210819,Landsat,4,0.3332175,0.3575825,0.4143425,0.4367,0.4908475,0.562925,0.5040475,1.192455,-0.15203872,POINT (-121.06892330250629 48.37976690804703)
SouthCascade,20210819,Landsat,4,0.3334925,0.3599475,0.4163775,0.4392575,0.5084475,0.5625125,0.4970075,1.2096425,-0.149286437,POINT (-121.06913748410436 48.37924237857637)
SouthCascade,20210819,Landsat,4,0.30547,0.3343725,0.3972375,0.429605,0.519585,0.5994725,0.5214825,1.21935,-0.202902549,POINT (-121.0694703408301 48.37869856060133)
SouthCascade,20210819,Landsat,4,0.30712,0.3315675,0.362285,0.380545,0.5136175,0.53658,0.4724775,1.2246025,-0.193905648,POINT (-121.07304807224138 48.37769174846026)
SouthCascade,20210819,Landsat,4,0.32494,0.344795,0.3991625,0.398805,0.4944225,0.558745,0.52547,1.2165725,-0.166594896,POINT (-121.07380941972487 48.37794817252939)
SouthCascade,20210819,Landsat,4,0.30118,0.33297,0.37455,0.386485,0.4767675,0.5577275,0.5096025,1.213685,-0.19648388,POINT (-121.07480232484075 48.37804451343732)
SouthCascade,20210819,Landsat,4,0.3180375,0.348645,0.3982825,0.4175875,0.467005,0.5609725,0.5330325,1.2103025,-0.169600367,POINT (-121.07431895916794 48.378335746053764)
SouthCascade,20210819,Landsat,4,0.2911975,0.3123725,0.363,0.3718,0.4717625,0.4843575,0.4433,1.2030975,-0.143218771,POINT (-121.0742640123352 48.37863465662242)
SouthCascade,20210819,Landsat,4,0.2843225,0.30547,0.3500475,0.3645125,0.4779775,0.4697275,0.415855,1.1966075,-0.145991278,POINT (-121.07500228299821 48.379197698592414)
SouthCascade,20210819,Landsat,4,0.160105,0.1863125,0.277365,0.258335,0.2909225,0.3520275,0.3398175,1.116005,-0.118626294,POINT (-121.04608147247134 48.3696675043817)
SouthCascade,20210819,Landsat,4,0.252945,0.273515,0.310585,0.3067075,0.36993,0.4291925,0.413215,1.181895,-0.160328612,POINT (-121.04447898740104 48.371332040070214)
SouthCascade,20210819,Landsat,4,0.2145275,0.2433475,0.3072575,0.304315,0.3120975,0.3417975,0.3428425,1.1362725,-0.053215829,POINT (-121.0446248584945 48.37000722773104)
SouthCascade,20210819,Landsat,4,0.2295425,0.2511575,0.285175,0.275165,0.3105575,0.367015,0.35739,1.1598675,-0.125484905,POINT (-121.045270989129 48.37044620479153)
SouthCascade,20210819,Landsat,4,0.239195,0.2761,0.3160575,0.3194675,0.33275,0.389785,0.3831025,1.150985,-0.104453189,POINT (-121.04667176889323 48.370631870816)
SouthCascade,20210819,Landsat,4,0.2297075,0.26389,0.3087975,0.3072025,0.325105,0.359315,0.3536775,1.1683375,-0.075612266,POINT (-121.04648600114388 48.37125408700255)
SouthCascade,20210819,Landsat,4,0.23584,0.26587,0.3076425,0.305085,0.3677575,0.395615,0.370095,1.19031,-0.125092871,POINT (-121.0455642970943 48.37167219804979)
SouthCascade,20210819,Landsat,4,0.2293225,0.261965,0.30701,0.3015375,0.334455,0.360525,0.346005,1.201145,-0.080168081,POINT (-121.04650722297811 48.372414106253494)
SouthCascade,20210819,Landsat,4,0.2445575,0.27038,0.3101725,0.3062675,0.31438,0.3498,0.3379475,1.18877,-0.060044169,POINT (-121.04767006215094 48.37225975913583)
SouthCascade,20210819,Landsat,4,0.2430175,0.27797,0.336435,0.3043975,0.3480675,0.33649,0.32615,1.16424,-8.17E-05,POINT (-121.04719405548028 48.37157974531617)
SouthCascade,20210819,Landsat,4,0.2255,0.2618275,0.3060475,0.3034075,0.3173225,0.350515,0.3382225,1.21594,-0.067727749,POINT (-121.04693069161111 48.37297873149148)
SouthCascade,20210819,Landsat,4,0.2669975,0.29821,0.3410825,0.3354725,0.3528525,0.388795,0.377795,1.2266925,-0.065370559,POINT (-121.04741294130724 48.373506278788625)
SouthCascade,20210819,Landsat,4,0.2836075,0.3081375,0.3425125,0.3344825,0.339625,0.3809025,0.3682525,1.2172325,-0.053067741,POINT (-121.04803155905701 48.3732199753385)
SouthCascade,20210819,Landsat,4,0.2838275,0.32439,0.342705,0.349855,0.353375,0.3678125,0.3595625,1.1999075,-0.03533692,POINT (-121.04895319290506 48.37308412310685)
SouthCascade,20210819,Landsat,4,0.2819575,0.3057175,0.3367375,0.33077,0.3381125,0.3812875,0.3647875,1.202795,-0.062045193,POINT (-121.04980367655756 48.373008005331215)
SouthCascade,20210819,Landsat,4,0.253825,0.2797575,0.3116025,0.310365,0.3233725,0.3645675,0.3563175,1.19966,-0.078330893,POINT (-121.04954107108303 48.372148765109145)
SouthCascade,20210819,Landsat,4,0.249865,0.2695,0.302115,0.2972475,0.3050025,0.33715,0.3367375,1.191245,-0.054805128,POINT (-121.04954738751432 48.37171401312654)
SouthCascade,20210819,Landsat,4,0.29865,0.3194675,0.348425,0.3438325,0.343805,0.3538425,0.341275,1.21561,-0.007714297,POINT (-121.04805612018988 48.373739208723016)
SouthCascade,20210819,Landsat,4,0.26136,0.27346,0.3141875,0.2952125,0.31273,0.3562625,0.3409725,1.17656,-0.062756358,POINT (-121.04898995716617 48.374145255952556)
SouthCascade,20210819,Landsat,4,0.2775025,0.309265,0.3466925,0.3454825,0.388025,0.4495425,0.43329,1.1823075,-0.129170408,POINT (-121.04913793119307 48.37556698607769)
