site_name,image_date,image_product,class,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDSI,geometry
SouthCascade,20210704,Sentinel-2_TOA,4,0.2406,0.1966,0.1895,0.1851,0.2506,0.235,0.2345,0.1843,0.2443,0.1038,0.0014,0.1678,0.985332635,POINT (-121.04394969118445 48.37490099029303)
SouthCascade,20210704,Sentinel-2_TOA,4,0.1773,0.1476,0.1368,0.1276,0.1274,0.1539,0.1594,0.1535,0.168,0.1021,0.0015,0.1782,0.978308026,POINT (-121.04561051943394 48.37365207923736)
SouthCascade,20210704,Sentinel-2_TOA,4,0.2188,0.1529,0.1438,0.1306,0.1419,0.1897,0.1871,0.1812,0.2008,0.1107,0.0016,0.1958,0.977991747,POINT (-121.04654942951564 48.3745606658892)
SouthCascade,20210704,Sentinel-2_TOA,4,0.2374,0.1653,0.146,0.1361,0.1125,0.1381,0.1286,0.1422,0.1341,0.0804,0.0011,0.1371,0.985044188,POINT (-121.0414945100064 48.37234972237947)
SouthCascade,20210704,Sentinel-2_TOA,4,0.1716,0.1532,0.141,0.1198,0.1019,0.1,0.1015,0.1013,0.0942,0.0383,0.0011,0.0846,0.984517945,POINT (-121.03647293244046 48.3707550746909)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1601,0.1668,0.1545,0.0957,0.0906,0.079,0.0882,0.0714,0.0813,0.0516,0.001,0.0817,0.987138264,POINT (-121.03452284865554 48.3758469178744)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1938,0.174,0.1575,0.0966,0.0829,0.0791,0.0773,0.0703,0.0697,0.0529,0.0009,0.0478,0.988636364,POINT (-121.0344173801882 48.37550459708787)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1841,0.1673,0.1482,0.0899,0.0663,0.0736,0.0601,0.0597,0.0544,0.0385,0.0009,0.0438,0.987927565,POINT (-121.0348080106251 48.375258260430236)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1841,0.1699,0.1562,0.0959,0.0851,0.0845,0.0806,0.0659,0.0799,0.0385,0.0009,0.0519,0.98854233,POINT (-121.03503684829204 48.37550868664568)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1957,0.1756,0.1564,0.101,0.0997,0.0879,0.0886,0.0692,0.0837,0.0401,0.0008,0.0609,0.989821883,POINT (-121.03643192966834 48.37462889373319)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1764,0.1814,0.1648,0.1005,0.0851,0.0792,0.0815,0.0673,0.0785,0.0394,0.0007,0.0452,0.991540785,POINT (-121.03670232185942 48.37413410930816)
SouthCascade,20210704,Sentinel-2_TOA,5,0.219,0.1833,0.1658,0.0953,0.0862,0.0757,0.0741,0.0665,0.0682,0.0495,0.0007,0.0337,0.991591592,POINT (-121.03725719781569 48.37412251830867)
SouthCascade,20210704,Sentinel-2_TOA,5,0.219,0.2014,0.1832,0.124,0.0909,0.0934,0.0917,0.0973,0.087,0.0495,0.0007,0.0567,0.992387167,POINT (-121.0378207000322 48.3744297482108)
SouthCascade,20210704,Sentinel-2_TOA,5,0.3014,0.2049,0.191,0.1339,0.0991,0.1284,0.1002,0.1087,0.1235,0.0976,0.0009,0.0787,0.990620115,POINT (-121.03792619495235 48.3747720684678)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2138,0.1956,0.1778,0.1268,0.113,0.1102,0.109,0.1043,0.1071,0.0533,0.0009,0.0777,0.989927252,POINT (-121.03799344547907 48.37525129690064)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2138,0.1811,0.1661,0.134,0.1231,0.1224,0.1206,0.1144,0.1173,0.0533,0.0009,0.0861,0.989221557,POINT (-121.03863925540189 48.37540793715316)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2138,0.1945,0.1742,0.1203,0.1117,0.1087,0.11,0.0976,0.105,0.0533,0.0009,0.0769,0.98972016,POINT (-121.0381282546046 48.37567382007892)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2007,0.1919,0.1729,0.1135,0.1071,0.0976,0.1032,0.0862,0.0965,0.0421,0.0008,0.0696,0.990788716,POINT (-121.03757633704667 48.3756130429806)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1948,0.196,0.1802,0.119,0.1114,0.1061,0.1047,0.0929,0.1044,0.0465,0.0007,0.0727,0.992260918,POINT (-121.03686595000586 48.37544073141563)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1957,0.1924,0.1759,0.1151,0.102,0.0899,0.0954,0.0817,0.093,0.0401,0.0008,0.0617,0.990945105,POINT (-121.03690733758953 48.37496348858447)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1764,0.182,0.1648,0.0944,0.0826,0.072,0.0715,0.0619,0.0671,0.0394,0.0007,0.0387,0.991540785,POINT (-121.03703383541348 48.37453125528382)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2123,0.1962,0.1798,0.1166,0.1051,0.0994,0.1015,0.0867,0.0951,0.0406,0.0008,0.0654,0.991140642,POINT (-121.0373537544137 48.37468194737655)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2123,0.1984,0.179,0.1205,0.1144,0.1131,0.1107,0.0938,0.1071,0.0406,0.0008,0.0772,0.991101224,POINT (-121.0373711533542 48.37505162837915)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1875,0.1733,0.1575,0.1024,0.0894,0.0758,0.0862,0.0731,0.0843,0.0634,0.0009,0.0697,0.988636364,POINT (-121.03488698487406 48.37571597433834)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1601,0.1723,0.1531,0.0899,0.0805,0.0767,0.0769,0.0673,0.0663,0.0516,0.001,0.0486,0.987021415,POINT (-121.03407377684474 48.37566488415379)
SouthCascade,20210704,Sentinel-2_TOA,5,0.181,0.1604,0.1816,0.1438,0.1165,0.0663,0.0711,0.0523,0.0436,0.0682,0.0011,0.0302,0.987958402,POINT (-121.06300844864339 48.37066564872956)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1642,0.1624,0.1806,0.145,0.1148,0.0662,0.0653,0.0498,0.045,0.0306,0.0009,0.0139,0.990082645,POINT (-121.06378075036474 48.37051418776831)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1792,0.1661,0.1855,0.1521,0.123,0.0605,0.0724,0.0565,0.0353,0.0388,0.0009,0.0165,0.990343348,POINT (-121.06458508923264 48.36983843531413)
SouthCascade,20210704,Sentinel-2_TOA,5,0.197,0.1667,0.1886,0.1512,0.1171,0.0674,0.0656,0.0579,0.0466,0.0152,0.0007,0.0114,0.992604332,POINT (-121.06515923132079 48.370316107222536)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1651,0.1626,0.1846,0.1473,0.1187,0.0664,0.0632,0.0512,0.0449,0.0145,0.0008,0.0118,0.991370011,POINT (-121.06434904410204 48.37033747965573)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1667,0.1654,0.1853,0.1485,0.1198,0.069,0.0665,0.0525,0.048,0.0132,0.0009,0.0147,0.990332975,POINT (-121.06413630643847 48.37079380343462)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1689,0.1661,0.1849,0.1505,0.1237,0.0661,0.0656,0.0537,0.0484,0.0153,0.0009,0.0165,0.990312164,POINT (-121.06364086592137 48.3710365302804)
SouthCascade,20210704,Sentinel-2_TOA,5,0.205,0.1653,0.1893,0.1528,0.1302,0.0786,0.0695,0.0585,0.0582,0.0458,0.0008,0.0209,0.991583377,POINT (-121.063541777943 48.3713511007689)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1612,0.1654,0.1859,0.1476,0.1213,0.0727,0.0682,0.0539,0.0477,0.0138,0.0009,0.013,0.990364026,POINT (-121.06412174785493 48.3716850877562)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1623,0.1651,0.1866,0.1478,0.1169,0.073,0.0675,0.0517,0.0424,0.0082,0.0007,0.0107,0.99252536,POINT (-121.06488242401414 48.372087034248494)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1915,0.1652,0.1872,0.1482,0.1209,0.0699,0.0662,0.0529,0.0485,0.0135,0.0007,0.0104,0.992549228,POINT (-121.06562562319209 48.37238800375435)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1815,0.1682,0.1856,0.1511,0.1254,0.0777,0.0679,0.0584,0.0517,0.0304,0.0007,0.0118,0.992485239,POINT (-121.06600160563946 48.372696744753505)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1915,0.1657,0.1875,0.1486,0.122,0.0671,0.0697,0.0529,0.0467,0.0135,0.0007,0.0084,0.992561105,POINT (-121.06609483548137 48.37199380698121)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1759,0.1666,0.185,0.1468,0.1209,0.068,0.0643,0.0506,0.0471,0.0064,0.0009,0.0093,0.990317375,POINT (-121.06560811067904 48.371754974685366)
SouthCascade,20210704,Sentinel-2_TOA,5,0.166,0.1637,0.1848,0.1467,0.1185,0.0655,0.0629,0.0503,0.0445,0.0166,0.0007,0.0108,0.99245283,POINT (-121.06502521451849 48.371492840791944)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1612,0.1636,0.1852,0.1456,0.1163,0.0667,0.062,0.0503,0.0455,0.0138,0.0009,0.0107,0.990327781,POINT (-121.0645793042674 48.371312258927055)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1546,0.1633,0.1848,0.1447,0.118,0.066,0.0615,0.0512,0.0426,0.0136,0.0007,0.0095,0.99245283,POINT (-121.06511262686098 48.37093360054205)
SouthCascade,20210704,Sentinel-2_TOA,5,0.169,0.1646,0.1839,0.1474,0.1178,0.0665,0.0638,0.0506,0.0402,0.0228,0.0008,0.0097,0.991337304,POINT (-121.06563431104158 48.37110835278647)
SouthCascade,20210704,Sentinel-2_TOA,5,0.169,0.1681,0.1899,0.1463,0.1212,0.0723,0.0652,0.0482,0.0441,0.0228,0.0008,0.0096,0.991609858,POINT (-121.06627548979715 48.371263681855005)
SouthCascade,20210704,Sentinel-2_TOA,5,0.3169,0.1703,0.1925,0.1507,0.1128,0.0666,0.066,0.0528,0.0377,0.06,0.0009,0.0087,0.990692865,POINT (-121.06579166641427 48.37068697754906)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2128,0.1664,0.1847,0.149,0.1193,0.0739,0.0758,0.053,0.0458,0.0313,0.0008,0.0144,0.991374663,POINT (-121.06436656496713 48.37203461007367)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2405,0.1701,0.1886,0.1506,0.1182,0.0763,0.0719,0.0556,0.0492,0.0625,0.0008,0.0123,0.99155227,POINT (-121.06513599331794 48.37248704308643)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1612,0.1646,0.186,0.1452,0.1184,0.0688,0.0627,0.053,0.0444,0.0138,0.0009,0.0123,0.990369181,POINT (-121.06414399141197 48.37144931545191)
SouthCascade,20210704,Sentinel-2_TOA,5,0.205,0.1687,0.1901,0.1599,0.1759,0.1568,0.1459,0.0621,0.1205,0.0458,0.0008,0.0277,0.991618649,POINT (-121.06336590387986 48.3715338932512)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1651,0.1631,0.1805,0.1391,0.118,0.0649,0.0619,0.05,0.0424,0.0145,0.0008,0.0128,0.991174848,POINT (-121.06407110328608 48.37045633055562)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1689,0.1687,0.1884,0.1555,0.1356,0.0878,0.0825,0.0594,0.0626,0.0153,0.0009,0.0238,0.990491284,POINT (-121.06327657810579 48.371161132764506)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2001,0.1691,0.1915,0.157,0.1297,0.0791,0.0809,0.0628,0.0589,0.0604,0.0011,0.0236,0.988577362,POINT (-121.06302000896216 48.371024007012004)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1623,0.1656,0.1854,0.1478,0.1187,0.0667,0.0617,0.0525,0.0469,0.0082,0.0007,0.0095,0.992477163,POINT (-121.06526110432198 48.37201578717849)
SouthCascade,20210704,Sentinel-2_TOA,5,0.166,0.1649,0.1847,0.1464,0.1182,0.0657,0.0632,0.0509,0.044,0.0166,0.0007,0.01,0.992448759,POINT (-121.06513130669225 48.37178604425466)
SouthCascade,20210704,Sentinel-2_TOA,5,0.3275,0.1788,0.1959,0.1586,0.1447,0.1046,0.1038,0.0662,0.0637,0.0831,0.0008,0.0176,0.991865785,POINT (-121.06575430284107 48.37295131250179)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1759,0.1673,0.1876,0.1498,0.1181,0.0784,0.0653,0.0565,0.0487,0.0064,0.0009,0.0082,0.990450928,POINT (-121.06626719815016 48.37169812703737)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1667,0.1624,0.1834,0.1448,0.1192,0.0663,0.0604,0.0512,0.044,0.0132,0.0009,0.0111,0.990233315,POINT (-121.0646266759466 48.37079472722301)
SouthCascade,20210704,Sentinel-2_TOA,5,0.166,0.1637,0.1833,0.1465,0.1176,0.0667,0.0626,0.0504,0.0428,0.0166,0.0007,0.0091,0.992391304,POINT (-121.06537289349419 48.371348961049854)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1612,0.1653,0.1856,0.1481,0.1191,0.0677,0.0595,0.051,0.0445,0.0138,0.0009,0.0106,0.990348525,POINT (-121.06467315723312 48.371769733499484)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1915,0.1665,0.1887,0.1481,0.1251,0.0731,0.0714,0.0519,0.051,0.0135,0.0007,0.0114,0.992608237,POINT (-121.06605236895874 48.37235684611628)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1815,0.1688,0.1907,0.1528,0.1295,0.0748,0.0698,0.0558,0.0537,0.0304,0.0007,0.0119,0.992685475,POINT (-121.06552102662023 48.3727340927122)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2405,0.166,0.1882,0.1515,0.141,0.067,0.0688,0.0589,0.0625,0.0625,0.0008,0.0152,0.991534392,POINT (-121.06518304942279 48.37265686845578)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1815,0.167,0.1887,0.1511,0.1295,0.0748,0.0698,0.0562,0.0537,0.0304,0.0007,0.0119,0.992608237,POINT (-121.06571667638127 48.37259107880473)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1667,0.1629,0.184,0.1468,0.1181,0.0699,0.0631,0.0523,0.0471,0.0132,0.0009,0.0131,0.990265008,POINT (-121.06413744776205 48.37119421347386)
SouthCascade,20210704,Sentinel-2_TOA,5,0.205,0.1647,0.1868,0.1496,0.1225,0.0695,0.0638,0.0546,0.0477,0.0458,0.0008,0.017,0.991471215,POINT (-121.0636946671856 48.371641092404886)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2128,0.1682,0.1894,0.1511,0.1253,0.0632,0.0586,0.0572,0.0527,0.0313,0.0008,0.0146,0.991587802,POINT (-121.06468333098869 48.37231430639345)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2001,0.1625,0.1873,0.1403,0.1075,0.0734,0.068,0.0573,0.0545,0.0604,0.0011,0.0335,0.988322718,POINT (-121.06271764752451 48.37081407972366)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1642,0.162,0.1799,0.142,0.1248,0.0813,0.0811,0.0532,0.07,0.0306,0.0009,0.0528,0.990044248,POINT (-121.06339705603251 48.3704968186733)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1689,0.1644,0.184,0.1476,0.121,0.0687,0.0657,0.0519,0.0488,0.0153,0.0009,0.0158,0.990265008,POINT (-121.0635073888993 48.37082472087391)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1651,0.1629,0.1844,0.147,0.1183,0.0663,0.0601,0.0506,0.0447,0.0145,0.0008,0.0111,0.991360691,POINT (-121.06471957740838 48.370491971143466)
SouthCascade,20210704,Sentinel-2_TOA,5,0.169,0.1681,0.1891,0.1447,0.1158,0.0604,0.0635,0.0489,0.043,0.0228,0.0008,0.0103,0.991574513,POINT (-121.06614520883448 48.37099395492409)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1815,0.1691,0.19,0.1533,0.1387,0.0729,0.0757,0.0595,0.0553,0.0304,0.0007,0.014,0.992658626,POINT (-121.06616418383196 48.372913994467)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1759,0.1646,0.1853,0.1464,0.1206,0.0655,0.062,0.0527,0.0439,0.0064,0.0009,0.0086,0.990332975,POINT (-121.06594634064932 48.37139150910345)
SouthCascade,20210704,Sentinel-2_TOA,5,0.197,0.1657,0.1858,0.1466,0.1172,0.066,0.0632,0.0525,0.0444,0.0152,0.0007,0.0086,0.992493298,POINT (-121.06521462230093 48.370611904066635)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1792,0.1635,0.1835,0.1469,0.1197,0.0681,0.0579,0.0515,0.0519,0.0388,0.0009,0.0129,0.990238612,POINT (-121.06426227374158 48.37010410329359)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1546,0.1643,0.1823,0.1451,0.1174,0.0669,0.0619,0.0491,0.0426,0.0136,0.0007,0.0099,0.992349727,POINT (-121.06477331253448 48.37115551640876)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2128,0.1699,0.1912,0.1547,0.127,0.0706,0.0619,0.0596,0.0518,0.0313,0.0008,0.0171,0.991666667,POINT (-121.06394582368229 48.37194287917107)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1623,0.1651,0.188,0.1474,0.1231,0.0707,0.0634,0.0533,0.0502,0.0082,0.0007,0.0104,0.992580816,POINT (-121.065214685211 48.37233461331643)
SouthCascade,20210704,Sentinel-2_TOA,5,0.1915,0.1673,0.1863,0.149,0.1204,0.0678,0.0669,0.0526,0.0472,0.0135,0.0007,0.0101,0.992513369,POINT (-121.06573877269862 48.37213631390972)
SouthCascade,20210704,Sentinel-2_TOA,5,0.292,0.1714,0.1904,0.1532,0.1233,0.065,0.0689,0.0586,0.0418,0.0815,0.0007,0.0108,0.992673993,POINT (-121.06645158700766 48.371923497320225)
SouthCascade,20210704,Sentinel-2_TOA,5,0.2614,0.1793,0.1943,0.1542,0.1642,0.0689,0.1106,0.0579,0.0536,0.0395,0.0008,0.0113,0.991799077,POINT (-121.06664463980441 48.37140406500206)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5443,0.5832,0.598,0.657,0.665,0.6613,0.6368,0.5924,0.6114,0.2209,0.0017,0.0251,0.994330499,POINT (-121.06410781170283 48.35883230771107)
SouthCascade,20210825,Sentinel-2_TOA,1,0.444,0.5157,0.5251,0.5708,0.5782,0.5713,0.5558,0.5249,0.5371,0.1674,0.0018,0.0264,0.993167584,POINT (-121.06351371348103 48.35994460421362)
SouthCascade,20210825,Sentinel-2_TOA,1,0.444,0.543,0.5447,0.6002,0.596,0.5968,0.5755,0.5394,0.5477,0.1674,0.0018,0.0231,0.993412626,POINT (-121.06338022140417 48.35940593615126)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5079,0.5596,0.5689,0.6275,0.6376,0.6334,0.6154,0.5675,0.5824,0.2042,0.0016,0.0237,0.994390885,POINT (-121.06360894423014 48.358986676761674)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5443,0.577,0.5917,0.6567,0.6643,0.6501,0.6434,0.5944,0.6191,0.2209,0.0017,0.0295,0.994270307,POINT (-121.06430280608785 48.358585180537865)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5079,0.525,0.5344,0.5927,0.6008,0.6026,0.5761,0.5365,0.5531,0.2042,0.0016,0.0277,0.994029851,POINT (-121.06423424930625 48.35923311723272)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4036,0.5931,0.6051,0.6794,0.7077,0.6952,0.6751,0.6274,0.641,0.1797,0.002,0.0313,0.9934113,POINT (-121.06996791650123 48.35638173336386)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4258,0.6491,0.6564,0.7369,0.7572,0.7385,0.7121,0.6575,0.6672,0.1935,0.0022,0.0368,0.993319162,POINT (-121.07109653058302 48.35675004117899)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5957,0.6555,0.6647,0.734,0.7228,0.7223,0.6964,0.6681,0.6698,0.2551,0.0017,0.0293,0.994897959,POINT (-121.07072654299658 48.35612246834854)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4575,0.5367,0.5432,0.6034,0.6172,0.6174,0.6041,0.5613,0.5805,0.1893,0.0018,0.0261,0.993394495,POINT (-121.06954067762436 48.35542384309614)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3295,0.5182,0.5295,0.5955,0.5787,0.597,0.5777,0.5655,0.5734,0.1658,0.002,0.0399,0.99247413,POINT (-121.07174038569764 48.35513390719357)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4781,0.5275,0.5248,0.5701,0.5743,0.5705,0.5448,0.5141,0.5254,0.1995,0.0015,0.0253,0.994299829,POINT (-121.07216449661914 48.358274492105046)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4686,0.4995,0.4951,0.5387,0.553,0.5474,0.5322,0.488,0.5052,0.1943,0.0017,0.0229,0.9931562,POINT (-121.07296866483183 48.357235125414554)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4801,0.4684,0.4608,0.4944,0.5019,0.4997,0.4838,0.446,0.4587,0.1978,0.0015,0.0204,0.993510707,POINT (-121.07388360736168 48.356950405288245)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4551,0.4708,0.4687,0.4981,0.4844,0.4852,0.4641,0.446,0.4448,0.1809,0.0016,0.02,0.993195832,POINT (-121.0747758623102 48.357229780150966)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4434,0.4915,0.487,0.5241,0.5298,0.5295,0.5067,0.4756,0.4842,0.1757,0.0016,0.0195,0.993450675,POINT (-121.07582444144221 48.357483713753226)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4237,0.4989,0.5015,0.537,0.558,0.5565,0.523,0.488,0.4922,0.1747,0.0017,0.0207,0.993243243,POINT (-121.07650309336354 48.35745819055154)
SouthCascade,20210825,Sentinel-2_TOA,1,0.42,0.4584,0.4465,0.4779,0.4901,0.4867,0.4706,0.4337,0.4457,0.1578,0.0013,0.0201,0.994193837,POINT (-121.07618304532038 48.358045217919)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4832,0.482,0.4737,0.5066,0.5108,0.5044,0.491,0.4574,0.4675,0.1904,0.0016,0.0195,0.99326741,POINT (-121.07530222550349 48.357831915180064)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4699,0.4778,0.4757,0.511,0.5172,0.5139,0.5028,0.4623,0.479,0.1866,0.0016,0.0194,0.993295621,POINT (-121.07423462100778 48.35769994597776)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4205,0.5051,0.5076,0.5491,0.5462,0.5438,0.5278,0.5017,0.5066,0.164,0.0016,0.0208,0.993715632,POINT (-121.07354083739916 48.35810152234488)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3813,0.4138,0.4029,0.4217,0.4024,0.4032,0.3872,0.3834,0.3708,0.1386,0.0016,0.0176,0.992088999,POINT (-121.07406340580607 48.35879768089653)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3624,0.3884,0.3795,0.3958,0.4086,0.4111,0.3954,0.3655,0.3748,0.1264,0.0014,0.0173,0.992648989,POINT (-121.07693426539662 48.35832206238051)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3243,0.3919,0.3754,0.3926,0.403,0.407,0.3925,0.3616,0.3697,0.1022,0.0016,0.0186,0.991511936,POINT (-121.07794094107187 48.35856582398789)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3514,0.4078,0.4003,0.422,0.4267,0.4268,0.4095,0.3881,0.3919,0.1242,0.0015,0.0201,0.992533599,POINT (-121.0786540111239 48.3587384836781)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3952,0.6062,0.6251,0.6909,0.7188,0.6941,0.6941,0.6353,0.651,0.1883,0.0019,0.0342,0.993939394,POINT (-121.07119924898802 48.35595216638568)
SouthCascade,20210825,Sentinel-2_TOA,1,0.337,0.5255,0.5247,0.5816,0.5614,0.5745,0.5546,0.5281,0.5356,0.1395,0.0023,0.0552,0.991271347,POINT (-121.06641077711254 48.3560263405206)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3968,0.505,0.5137,0.5627,0.5644,0.5711,0.5518,0.5182,0.5388,0.1775,0.002,0.0323,0.992243552,POINT (-121.06408901657844 48.35619165648535)
SouthCascade,20210825,Sentinel-2_TOA,1,0.3547,0.4557,0.463,0.5145,0.4679,0.4588,0.4566,0.4762,0.4348,0.1393,0.0017,0.0443,0.992683452,POINT (-121.06341808526582 48.35672528055607)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4578,0.5095,0.5089,0.5547,0.5578,0.5536,0.5367,0.499,0.5119,0.1843,0.0018,0.0216,0.992950852,POINT (-121.06295669331348 48.355917297676335)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5082,0.5158,0.5237,0.5754,0.5803,0.5746,0.5563,0.5224,0.5323,0.2017,0.0018,0.0227,0.993149382,POINT (-121.06284605433413 48.355162658713176)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5123,0.5246,0.5307,0.5779,0.5896,0.5818,0.5628,0.5213,0.5366,0.2048,0.0018,0.0197,0.993239437,POINT (-121.06164133576137 48.35493403048769)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5139,0.5566,0.5668,0.614,0.6222,0.6156,0.5983,0.5527,0.5682,0.2102,0.0018,0.0201,0.99366866,POINT (-121.06149641783954 48.35432930779572)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5305,0.5581,0.5615,0.6121,0.62,0.6152,0.599,0.5605,0.5732,0.2175,0.0018,0.0224,0.993609089,POINT (-121.06115326728919 48.35373983870931)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5137,0.5463,0.5523,0.5996,0.5946,0.5931,0.5723,0.5357,0.5439,0.204,0.0018,0.0204,0.993502978,POINT (-121.0600210266352 48.35346546130425)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5109,0.5408,0.5469,0.5964,0.5964,0.5829,0.5704,0.5369,0.5429,0.2006,0.0018,0.0199,0.993439038,POINT (-121.06022310831136 48.354052394268365)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5073,0.5516,0.553,0.5991,0.6024,0.598,0.5756,0.5415,0.5495,0.1941,0.002,0.0198,0.992792793,POINT (-121.06006684592597 48.35477400278586)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5279,0.555,0.5593,0.6124,0.6114,0.6028,0.5794,0.5461,0.5519,0.2067,0.002,0.0202,0.992873686,POINT (-121.06102754093611 48.3547536496506)
SouthCascade,20210825,Sentinel-2_TOA,1,0.5419,0.56,0.566,0.616,0.6193,0.6109,0.5927,0.5514,0.5589,0.2187,0.0017,0.0197,0.994010921,POINT (-121.06069203100976 48.35432425334541)
SouthCascade,20210825,Sentinel-2_TOA,1,0.462,0.5509,0.5468,0.6001,0.5975,0.5976,0.5793,0.533,0.5538,0.185,0.0042,0.0262,0.984754991,POINT (-121.05383339863538 48.35914924984178)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4693,0.5608,0.573,0.6162,0.6021,0.5928,0.5734,0.557,0.5563,0.1837,0.0039,0.037,0.986479459,POINT (-121.05375326574183 48.35973109548774)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4922,0.5755,0.5588,0.6033,0.6165,0.6276,0.6044,0.5646,0.5734,0.1894,0.0046,0.0265,0.983670572,POINT (-121.05453489968507 48.35925599836287)
SouthCascade,20210825,Sentinel-2_TOA,1,0.4563,0.532,0.5383,0.5829,0.5988,0.5943,0.5775,0.5256,0.5454,0.1758,0.0016,0.0196,0.994072976,POINT (-121.0531819524537 48.35468754638606)
