site_name,image_date,image_product,class,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDSI,geometry
SouthCascade,20210825,Sentinel-2_SR,1,0.4873,0.756,0.7596,0.7876,0.7304,0.6801,0.6373,0.6701,0.5786,0.5401,0.0796,0.0793,0.81029552,POINT (-121.0544662867516 48.378641544703285)
SouthCascade,20210825,Sentinel-2_SR,1,0.5577,0.7964,0.8084,0.8248,0.8806,0.8403,0.7807,0.7184,0.6917,0.6046,0.04,0.0416,0.905704856,POINT (-121.0528113864957 48.37904202792343)
SouthCascade,20210825,Sentinel-2_SR,1,0.4248,0.7624,0.7704,0.776,0.8025,0.7466,0.6854,0.663,0.6405,0.423,0.0394,0.0379,0.902692023,POINT (-121.0522100004605 48.37879282445283)
SouthCascade,20210825,Sentinel-2_SR,1,0.2473,0.732,0.7192,0.7128,0.6342,0.5803,0.5491,0.5976,0.5152,0.3003,0.1303,0.1294,0.693231313,POINT (-121.05423224872234 48.379851862548385)
SouthCascade,20210825,Sentinel-2_SR,1,0.2975,0.7584,0.7676,0.7748,0.7839,0.7281,0.6692,0.6727,0.5968,0.3072,0.0875,0.0934,0.795345574,POINT (-121.05460267349477 48.38151898808333)
SouthCascade,20210825,Sentinel-2_SR,1,0.5174,0.6644,0.7148,0.7144,0.7953,0.7803,0.7055,0.6276,0.6097,0.5685,0.0512,0.0473,0.866318538,POINT (-121.0566379417019 48.380848633034894)
SouthCascade,20210825,Sentinel-2_SR,1,0.5174,0.798,0.8092,0.8224,0.8742,0.7947,0.7331,0.6984,0.6804,0.5685,0.0302,0.0214,0.928043841,POINT (-121.05659751835755 48.38042510833021)
SouthCascade,20210825,Sentinel-2_SR,1,0.4498,0.7668,0.7752,0.7936,0.8311,0.7785,0.7087,0.6728,0.6602,0.4664,0.0374,0.0388,0.907949791,POINT (-121.05763531379618 48.38044388692661)
SouthCascade,20210825,Sentinel-2_SR,1,0.5191,0.642,0.6436,0.6532,0.6097,0.5971,0.5578,0.5767,0.522,0.522,0.1275,0.1419,0.669303592,POINT (-121.05834585982174 48.380564358738205)
SouthCascade,20210825,Sentinel-2_SR,1,0.335,0.4864,0.4852,0.5308,0.5081,0.5145,0.4705,0.4603,0.4327,0.3842,0.1278,0.1457,0.583034258,POINT (-121.05832702527677 48.381309675452954)
SouthCascade,20210825,Sentinel-2_SR,1,0.3067,0.6788,0.6888,0.688,0.7328,0.6858,0.6288,0.6083,0.5746,0.3402,0.0655,0.0678,0.826329047,POINT (-121.05890364094074 48.381035675839385)
SouthCascade,20210825,Sentinel-2_SR,1,0.2579,0.7008,0.7108,0.7164,0.7483,0.664,0.6323,0.6335,0.588,0.297,0.0825,0.0704,0.792008068,POINT (-121.05791856383014 48.382270873411585)
SouthCascade,20210825,Sentinel-2_SR,1,0.3512,0.8028,0.8076,0.8264,0.875,0.8609,0.7798,0.7277,0.7072,0.398,0.0721,0.0803,0.836080482,POINT (-121.0581489677183 48.38341274895142)
SouthCascade,20210825,Sentinel-2_SR,1,0.3167,0.748,0.7612,0.7884,0.8343,0.7703,0.7279,0.696,0.6826,0.3689,0.0846,0.0801,0.799952707,POINT (-121.05788386748375 48.38425354600153)
SouthCascade,20210825,Sentinel-2_SR,1,0.3167,0.2156,0.2422,0.2332,0.2891,0.2896,0.2663,0.2364,0.253,0.3689,0.2522,0.2739,-0.020226537,POINT (-121.05847276538591 48.385094424922876)
SouthCascade,20210825,Sentinel-2_SR,1,0.4782,0.856,0.8752,0.8976,0.7886,0.7421,0.7051,0.7767,0.6352,0.5485,0.1059,0.1085,0.784119865,POINT (-121.05215481168877 48.37562477999074)
SouthCascade,20210825,Sentinel-2_SR,1,0.3336,0.8368,0.8552,0.8616,0.9524,0.8701,0.8249,0.7603,0.763,0.3756,0.0567,0.0551,0.875644259,POINT (-121.05097698966202 48.37536512689204)
SouthCascade,20210825,Sentinel-2_SR,1,0.4263,0.8416,0.8544,0.86,0.854,0.7968,0.7422,0.7544,0.6881,0.4625,0.0832,0.0845,0.822525597,POINT (-121.04934743172976 48.374866655993294)
SouthCascade,20210825,Sentinel-2_SR,1,0.4667,0.626,0.6776,0.716,0.7257,0.7091,0.6731,0.6624,0.633,0.5489,0.0508,0.0485,0.8605162,POINT (-121.05034766266861 48.37495398988334)
SouthCascade,20210825,Sentinel-2_SR,1,0.3825,0.7768,0.7936,0.7872,0.807,0.7688,0.6864,0.6963,0.6425,0.4114,0.044,0.0424,0.894937918,POINT (-121.04898640873101 48.373537957612335)
SouthCascade,20210825,Sentinel-2_SR,1,0.4051,0.684,0.7232,0.7148,0.7527,0.739,0.6861,0.6622,0.633,0.4775,0.0495,0.0444,0.871877831,POINT (-121.04972175536945 48.37361279791936)
SouthCascade,20210825,Sentinel-2_SR,1,0.3713,0.704,0.7324,0.752,0.7693,0.7207,0.6605,0.6612,0.6219,0.4248,0.0443,0.0432,0.885927643,POINT (-121.0481603506927 48.37157209741502)
SouthCascade,20210825,Sentinel-2_SR,1,0.4704,0.7944,0.8056,0.8216,0.8269,0.7904,0.7338,0.7064,0.6601,0.5071,0.0549,0.0534,0.872399768,POINT (-121.05361258569022 48.376751288500515)
SouthCascade,20210825,Sentinel-2_SR,1,0.4743,0.8664,0.8904,0.8952,0.8919,0.8523,0.8046,0.774,0.7312,0.5053,0.051,0.0482,0.891650733,POINT (-121.05409234111545 48.376772954373735)
SouthCascade,20210825,Sentinel-2_SR,1,0.6717,0.8408,0.8528,0.856,0.9309,0.8658,0.8062,0.752,0.7443,0.6948,0.0325,0.0304,0.926578561,POINT (-121.05697464811753 48.37793186636734)
SouthCascade,20210825,Sentinel-2_SR,1,0.3661,0.6452,0.6524,0.6468,0.5939,0.5356,0.5235,0.5679,0.4769,0.4084,0.2293,0.2199,0.479868436,POINT (-121.05429203237459 48.37888294219338)
SouthCascade,20210825,Sentinel-2_SR,1,0.5157,0.8384,0.8368,0.8504,0.9367,0.9503,0.8347,0.7648,0.8164,0.5911,0.0616,0.0556,0.86286732,POINT (-121.04550071931001 48.36934889883285)
SouthCascade,20210825,Sentinel-2_SR,1,0.5706,0.8768,0.8976,0.9176,0.9484,0.9412,0.8563,0.8481,0.8027,0.6341,0.0506,0.0484,0.893271462,POINT (-121.04665163985568 48.36896132561514)
SouthCascade,20210825,Sentinel-2_SR,1,0.4179,0.5988,0.5956,0.6136,0.6475,0.6002,0.6005,0.5861,0.5396,0.4791,0.0542,0.0478,0.83317944,POINT (-121.04729909421616 48.36915912312374)
SouthCascade,20210825,Sentinel-2_SR,1,0.4921,0.6724,0.708,0.7388,0.7895,0.7599,0.7117,0.6819,0.6781,0.5535,0.0437,0.0391,0.883730212,POINT (-121.0477087022124 48.3698298385554)
SouthCascade,20210825,Sentinel-2_SR,1,0.3466,0.668,0.6808,0.7016,0.6238,0.6125,0.5548,0.6353,0.5494,0.4306,0.0883,0.0831,0.770380965,POINT (-121.04804293698851 48.37041425426488)
SouthCascade,20210825,Sentinel-2_SR,1,0.3439,0.734,0.7348,0.7276,0.7379,0.6604,0.6612,0.6539,0.5942,0.4376,0.0597,0.0527,0.849716803,POINT (-121.04785431111081 48.3707222490305)
SouthCascade,20210825,Sentinel-2_SR,1,0.3072,0.5884,0.6256,0.6356,0.676,0.6587,0.5907,0.5372,0.5684,0.3593,0.0761,0.0662,0.78309819,POINT (-121.04868017479797 48.37190202990838)
SouthCascade,20210825,Sentinel-2_SR,1,0.2661,0.708,0.736,0.7508,0.6066,0.5576,0.5325,0.6865,0.5165,0.3419,0.0953,0.0928,0.770720558,POINT (-121.04144147548308 48.373504594086235)
SouthCascade,20210825,Sentinel-2_SR,1,0.284,0.6524,0.674,0.7064,0.7664,0.7128,0.6884,0.6352,0.6428,0.3753,0.052,0.0463,0.856749311,POINT (-121.04107998233312 48.37358084025678)
SouthCascade,20210825,Sentinel-2_SR,1,0.1617,0.6844,0.6664,0.7036,0.5987,0.6194,0.58,0.6187,0.4497,0.1756,0.0866,0.0799,0.76998672,POINT (-121.0428521218563 48.37691190980827)
SouthCascade,20210825,Sentinel-2_SR,1,1.3892,1.7888,1.712,1.6544,1.63,1.6095,1.5984,1.5896,1.5833,1.5822,1.5293,1.4214,0.056366273,POINT (-121.02783203422956 48.37152108186488)
SouthCascade,20210825,Sentinel-2_SR,1,0.3316,0.7724,0.7848,0.7928,0.841,0.7666,0.6956,0.6887,0.6509,0.4356,0.0519,0.0346,0.875941198,POINT (-121.05579207303037 48.345198286344306)
SouthCascade,20210825,Sentinel-2_SR,1,0.3316,0.7764,0.8012,0.7912,0.6489,0.6512,0.5914,0.6871,0.5207,0.4356,0.1022,0.0929,0.773743635,POINT (-121.05601290683892 48.34486868520588)
SouthCascade,20210825,Sentinel-2_SR,1,0.7596,0.808,0.82,0.82,0.8381,0.7898,0.7379,0.7001,0.6776,0.6494,0.0242,0.0207,0.942667614,POINT (-121.04928173989165 48.347421462607564)
SouthCascade,20210825,Sentinel-2_SR,1,0.2364,0.4936,0.5148,0.5444,0.6381,0.6185,0.5687,0.4884,0.5041,0.3178,0.131,0.1257,0.594301641,POINT (-121.04866599726827 48.34306020758747)
SouthCascade,20210825,Sentinel-2_SR,1,0.1891,0.6132,0.6248,0.6424,0.6133,0.5539,0.5178,0.5524,0.4732,0.2937,0.1136,0.0938,0.692307692,POINT (-121.05088406693021 48.34508947433946)
SouthCascade,20210825,Sentinel-2_SR,1,0.3729,0.7496,0.752,0.754,0.8233,0.7879,0.7258,0.6635,0.6645,0.3989,0.0641,0.0587,0.842911408,POINT (-121.05672990403399 48.34645184430144)
SouthCascade,20210825,Sentinel-2_SR,1,0.6917,0.852,0.8504,0.8512,0.8788,0.8299,0.7811,0.7451,0.7162,0.6918,0.03,0.0279,0.931849159,POINT (-121.0559222784044 48.347913518143564)
SouthCascade,20210825,Sentinel-2_SR,1,0.3143,0.6304,0.6032,0.6176,0.6806,0.6682,0.6348,0.5368,0.5554,0.3769,0.0794,0.082,0.767360094,POINT (-121.05798582194069 48.34678361167233)
SouthCascade,20210825,Sentinel-2_SR,1,0.4106,0.6012,0.6088,0.6044,0.5796,0.5429,0.5072,0.5328,0.4833,0.4457,0.0519,0.0416,0.8428939,POINT (-121.05867807389855 48.34701980363926)
SouthCascade,20210825,Sentinel-2_SR,1,0.4106,0.6352,0.632,0.6352,0.6233,0.6047,0.5354,0.5672,0.5337,0.4457,0.1116,0.1014,0.699838623,POINT (-121.05888412477242 48.347357089060715)
SouthCascade,20210825,Sentinel-2_SR,1,0.5061,0.7616,0.7716,0.7604,0.7435,0.7111,0.6648,0.662,0.6256,0.5138,0.1037,0.0803,0.763052668,POINT (-121.05969343995987 48.34786794185104)
SouthCascade,20210825,Sentinel-2_SR,1,0.3581,0.7784,0.7784,0.7768,0.7007,0.6654,0.6579,0.7016,0.5714,0.3776,0.159,0.1541,0.660763815,POINT (-121.06000170940759 48.34839419599159)
SouthCascade,20210825,Sentinel-2_SR,1,0.3316,0.7808,0.7852,0.8032,0.809,0.7473,0.6912,0.6968,0.6268,0.4356,0.0604,0.045,0.857142857,POINT (-121.05586577644763 48.34501064875867)
SouthCascade,20210825,Sentinel-2_SR,1,0.7124,0.726,0.7452,0.7528,0.7837,0.7298,0.6833,0.6501,0.619,0.6592,0.0199,0.0166,0.947980656,POINT (-121.06230814355148 48.35559193224793)
SouthCascade,20210825,Sentinel-2_SR,1,0.6292,0.7752,0.7828,0.8004,0.8298,0.7795,0.7205,0.6908,0.6668,0.5848,0.0244,0.0222,0.939544103,POINT (-121.0517447248405 48.35433557318103)
SouthCascade,20210825,Sentinel-2_SR,1,0.592,0.7348,0.7472,0.7452,0.7576,0.7099,0.697,0.6637,0.6344,0.605,0.0371,0.0313,0.905393344,POINT (-121.05327333863715 48.35923142338518)
SouthCascade,20210825,Sentinel-2_SR,1,0.5958,0.8072,0.828,0.8004,0.8273,0.7655,0.723,0.7308,0.6742,0.601,0.0389,0.0247,0.910254931,POINT (-121.05414652835212 48.35963483494785)
SouthCascade,20210825,Sentinel-2_SR,1,0.4086,0.784,0.7924,0.8168,0.88,0.8188,0.7497,0.6896,0.6744,0.4643,0.0343,0.0315,0.917019475,POINT (-121.05347670166083 48.35864794180246)
SouthCascade,20210825,Sentinel-2_SR,1,0.4263,0.7192,0.7132,0.7152,0.6874,0.6443,0.6023,0.6164,0.5394,0.4411,0.0156,0.0174,0.957189901,POINT (-121.05531812828825 48.354588196222124)
SouthCascade,20210825,Sentinel-2_SR,1,0.5332,0.8116,0.8272,0.8304,0.9043,0.8231,0.7925,0.7216,0.6902,0.5587,0.0374,0.0403,0.913486005,POINT (-121.05135469658914 48.35151820557379)
SouthCascade,20210825,Sentinel-2_SR,1,0.5492,0.716,0.7172,0.7208,0.7127,0.6409,0.6108,0.6279,0.5393,0.4476,0.0328,0.0351,0.912533333,POINT (-121.05176124454009 48.35119492329526)
SouthCascade,20210825,Sentinel-2_SR,1,0.828,0.9,0.912,0.9048,0.9508,0.8936,0.8232,0.7813,0.7622,0.7438,0.0258,0.0197,0.944977607,POINT (-121.04574524510578 48.34751201163019)
SouthCascade,20210825,Sentinel-2_SR,1,0.8041,0.8488,0.8552,0.8504,0.8717,0.821,0.7635,0.7331,0.7004,0.6969,0.0263,0.0223,0.940328985,POINT (-121.05000638338717 48.34681952575337)
SouthCascade,20210825,Sentinel-2_SR,1,0.8195,0.8224,0.8328,0.8488,0.8664,0.8134,0.7635,0.716,0.7012,0.7081,0.0294,0.0251,0.931802366,POINT (-121.05412886516552 48.34722453377756)
SouthCascade,20210825,Sentinel-2_SR,1,1.8125,1.416,1.5528,1.664,1.6388,1.6153,1.6028,1.5144,1.5866,1.5847,1.5297,1.4334,0.007493917,POINT (-121.02834350784704 48.373024413614544)
SouthCascade,20210825,Sentinel-2_SR,1,1.8429,1.7856,1.7104,1.6528,1.6297,1.6091,1.5978,1.589,1.5826,1.5819,1.529,1.5176,0.055998024,POINT (-121.02646641672207 48.37100267136293)
SouthCascade,20210825,Sentinel-2_SR,1,1.2984,1.5032,1.5232,1.5656,1.5879,1.5258,1.477,1.5081,1.4438,1.5815,1.4479,1.232,0.025344149,POINT (-121.0242220401889 48.370551483417515)
SouthCascade,20210825,Sentinel-2_SR,1,1.3948,1.5672,1.5096,1.496,1.4909,1.4522,1.4158,1.5896,1.3785,1.5822,1.4504,1.227,0.02,POINT (-121.02307885501405 48.37020388944241)
SouthCascade,20210825,Sentinel-2_SR,1,1.1163,1.3632,1.332,1.3232,1.3729,1.3704,1.3364,1.4105,1.3328,1.5826,1.3333,1.1501,-0.00048775,POINT (-121.02159694386602 48.3707325048218)
SouthCascade,20210825,Sentinel-2_SR,1,0.9053,1.0696,1.1032,1.1296,1.192,1.2196,1.2251,1.2296,1.2218,1.5553,1.2125,1.0011,-0.047199551,POINT (-121.02090952109445 48.37096304654692)
SouthCascade,20210825,Sentinel-2_SR,1,1.6296,1.5432,1.592,1.6496,1.6367,1.6135,1.601,1.592,1.5848,1.583,1.5288,1.4455,0.020251218,POINT (-121.02286689988547 48.371040756476916)
SouthCascade,20210825,Sentinel-2_SR,1,1.7086,1.8032,1.7216,1.6624,1.6365,1.6135,1.6012,1.592,1.5853,1.5834,1.5289,1.4715,0.059283187,POINT (-121.02447473207292 48.371501124001696)
SouthCascade,20210825,Sentinel-2_SR,1,1.8824,1.8032,1.7232,1.6624,1.6366,1.6136,1.6014,1.5928,1.5853,1.5838,1.5291,1.5177,0.059680841,POINT (-121.02584874126269 48.37206835390676)
SouthCascade,20210825,Sentinel-2_SR,1,1.8664,1.808,1.728,1.6656,1.64,1.6158,1.603,1.5936,1.5863,1.5841,1.5292,1.3389,0.061034017,POINT (-121.02676921382903 48.372759267763925)
SouthCascade,20210825,Sentinel-2_SR,1,1.7366,1.6464,1.7344,1.6704,1.6432,1.618,1.6048,1.5945,1.5879,1.5851,1.5294,1.516,0.062810221,POINT (-121.02587888065163 48.37310424205557)
SouthCascade,20210825,Sentinel-2_SR,1,1.3408,1.3248,1.3976,1.444,1.5758,1.5769,1.5612,1.3328,1.5684,1.5865,1.3701,1.294,0.009936048,POINT (-121.02498853606535 48.37344920697278)
SouthCascade,20210825,Sentinel-2_SR,1,1.1869,1.1424,1.0984,1.0792,1.1395,1.1053,1.0766,1.1183,1.0387,1.5881,1.0103,0.8297,0.041779295,POINT (-121.02397935891629 48.37439649993264)
SouthCascade,20210825,Sentinel-2_SR,1,1.1869,0.9848,1.0104,1.0416,1.0324,1.0459,1.0268,1.0056,0.9942,1.5881,0.9595,0.8143,0.025838875,POINT (-121.02383818695411 48.3747830215217)
SouthCascade,20210825,Sentinel-2_SR,1,1.4386,1.4168,1.4824,1.5408,1.6275,1.5775,1.5476,1.4912,1.5078,1.5861,1.5286,1.3721,-0.01534374,POINT (-121.021289684179 48.374117697585454)
SouthCascade,20210825,Sentinel-2_SR,1,1.1699,1.008,1.0008,1.0752,1.1542,1.1817,1.179,1.0792,1.1674,1.5859,1.1298,1.0306,-0.060546325,POINT (-121.02028188500181 48.373522410663654)
SouthCascade,20210825,Sentinel-2_SR,1,1.3161,1.444,1.36,1.3224,1.4037,1.3973,1.3683,1.5168,1.3766,1.5849,1.433,1.2621,-0.02613677,POINT (-121.02113863221602 48.372982315024366)
SouthCascade,20210825,Sentinel-2_SR,1,1.4183,1.64,1.6136,1.5896,1.6303,1.5637,1.4548,1.5944,1.3852,1.5848,1.5286,1.1793,0.027051111,POINT (-121.02198430529036 48.372205758319836)
SouthCascade,20210825,Sentinel-2_SR,1,1.8507,1.8128,1.7312,1.6672,1.641,1.6167,1.6036,1.5936,1.5869,1.5845,1.5289,1.4822,0.062053311,POINT (-121.02342356437904 48.372204443234175)
SouthCascade,20210825,Sentinel-2_SR,1,1.9163,1.816,1.7328,1.6672,1.6423,1.6175,1.6042,1.5944,1.5873,1.585,1.529,1.5176,0.062480839,POINT (-121.02487368482704 48.37269665370251)
SouthCascade,20210825,Sentinel-2_SR,1,1.9353,1.832,1.744,1.6784,1.6488,1.6211,1.6063,1.5968,1.5886,1.5862,1.5289,1.5175,0.065721531,POINT (-121.02287305376534 48.37366045045717)
SouthCascade,20210825,Sentinel-2_SR,1,1.927,1.8256,1.7376,1.6736,1.6464,1.6199,1.6059,1.5968,1.5886,1.5856,1.5291,1.5176,0.063825879,POINT (-121.02381142612695 48.37316352191727)
SouthCascade,20210825,Sentinel-2_SR,3,0.3109,0.3038,0.3086,0.3082,0.3042,0.2955,0.2743,0.259,0.243,0.279,0.0353,0.028,0.794707764,POINT (-121.06134074208934 48.362531459075804)
SouthCascade,20210825,Sentinel-2_SR,3,0.404,0.5028,0.5028,0.4788,0.5079,0.4723,0.4333,0.3672,0.3801,0.3507,0.0214,0.022,0.918351774,POINT (-121.06064659221097 48.36166258186065)
SouthCascade,20210825,Sentinel-2_SR,3,0.3684,0.5416,0.5488,0.5132,0.4571,0.418,0.3936,0.3823,0.3417,0.2961,0.0232,0.0196,0.918881119,POINT (-121.05998998457173 48.36101040373493)
SouthCascade,20210825,Sentinel-2_SR,3,0.2878,0.262,0.268,0.2722,0.3181,0.2982,0.2668,0.2313,0.2422,0.254,0.0215,0.0199,0.851468048,POINT (-121.05817653390348 48.36090829267815)
SouthCascade,20210825,Sentinel-2_SR,3,0.336,0.3912,0.4018,0.3956,0.4079,0.38,0.3419,0.309,0.3005,0.293,0.0184,0.0184,0.912422656,POINT (-121.0569696704037 48.3606936542295)
SouthCascade,20210825,Sentinel-2_SR,3,0.3181,0.404,0.432,0.426,0.4171,0.3888,0.3488,0.3384,0.3122,0.2885,0.0253,0.0293,0.889350536,POINT (-121.0557127648007 48.3608561350928)
SouthCascade,20210825,Sentinel-2_SR,3,0.303,0.2968,0.3124,0.3162,0.325,0.3039,0.2771,0.2663,0.2495,0.267,0.0162,0.0127,0.901399878,POINT (-121.05594737524831 48.35935594569614)
SouthCascade,20210825,Sentinel-2_SR,3,0.302,0.366,0.3818,0.355,0.3463,0.3047,0.2786,0.2589,0.2388,0.2242,0.0155,0.0144,0.92197332,POINT (-121.05596307219928 48.358399571690356)
SouthCascade,20210825,Sentinel-2_SR,3,0.2911,0.3466,0.3466,0.336,0.3376,0.3088,0.2774,0.2604,0.2423,0.238,0.0199,0.014,0.891405184,POINT (-121.05612569663516 48.35753071390149)
SouthCascade,20210825,Sentinel-2_SR,3,0.2944,0.299,0.3072,0.2956,0.3142,0.2948,0.2653,0.2447,0.2377,0.2431,0.0129,0.0123,0.919400187,POINT (-121.05702925728121 48.356374330665666)
SouthCascade,20210825,Sentinel-2_SR,3,0.3167,0.3646,0.3692,0.353,0.3538,0.318,0.3044,0.2855,0.2656,0.2402,0.0118,0.0104,0.938057743,POINT (-121.05823289056191 48.35638058845033)
SouthCascade,20210825,Sentinel-2_SR,3,0.3767,0.3666,0.3706,0.3746,0.3942,0.3623,0.3403,0.3181,0.3101,0.3117,0.0111,0.0117,0.941839141,POINT (-121.05981795243451 48.356686869242665)
SouthCascade,20210825,Sentinel-2_SR,3,0.3541,0.3636,0.371,0.3654,0.3756,0.3474,0.3207,0.3003,0.2927,0.2945,0.0132,0.0118,0.931285789,POINT (-121.06106540982428 48.35732651988585)
SouthCascade,20210825,Sentinel-2_SR,3,0.3104,0.3566,0.3694,0.3702,0.3689,0.3482,0.3211,0.3067,0.2923,0.2866,0.0146,0.0143,0.923958333,POINT (-121.06226602827951 48.35826620822185)
SouthCascade,20210825,Sentinel-2_SR,3,0.3734,0.3852,0.3972,0.3956,0.3895,0.365,0.3381,0.3225,0.31,0.309,0.0141,0.0129,0.931436907,POINT (-121.06226610565203 48.359408047322034)
SouthCascade,20210825,Sentinel-2_SR,3,0.3836,0.4672,0.468,0.4468,0.4342,0.4006,0.3583,0.3526,0.3149,0.3048,0.0144,0.0149,0.940298507,POINT (-121.06190971885894 48.360204010632906)
SouthCascade,20210825,Sentinel-2_SR,3,0.3814,0.416,0.4256,0.4272,0.4341,0.4401,0.4324,0.3914,0.4104,0.3929,0.2323,0.1929,0.293813649,POINT (-121.0623662627815 48.36122290687352)
SouthCascade,20210825,Sentinel-2_SR,3,0.4061,0.2372,0.2714,0.331,0.4069,0.4392,0.4619,0.2374,0.4847,0.4567,0.2632,0.2703,0.015338571,POINT (-121.06214743106001 48.362052207107)
SouthCascade,20210825,Sentinel-2_SR,3,0.4246,0.432,0.434,0.4172,0.4453,0.4304,0.415,0.3682,0.396,0.3876,0.1695,0.1603,0.438276719,POINT (-121.06145952596692 48.361314604578496)
SouthCascade,20210825,Sentinel-2_SR,3,0.434,0.399,0.4116,0.4132,0.4519,0.4186,0.3758,0.3467,0.3294,0.3486,0.0355,0.0211,0.841198837,POINT (-121.0608998315724 48.36055616399365)
SouthCascade,20210825,Sentinel-2_SR,3,0.413,0.4468,0.4632,0.456,0.457,0.4276,0.3996,0.3728,0.3603,0.3453,0.0297,0.0324,0.87948874,POINT (-121.05980238223034 48.359926912790066)
SouthCascade,20210825,Sentinel-2_SR,3,0.3673,0.3646,0.3812,0.3858,0.3956,0.3665,0.3327,0.3145,0.2949,0.3003,0.0141,0.0134,0.928661776,POINT (-121.05869557181562 48.36009985144271)
SouthCascade,20210825,Sentinel-2_SR,3,0.3015,0.3444,0.3602,0.3648,0.361,0.3382,0.3091,0.2974,0.2757,0.2638,0.018,0.0156,0.904812269,POINT (-121.05736365081978 48.36011441766755)
SouthCascade,20210825,Sentinel-2_SR,3,0.3072,0.3022,0.3168,0.3182,0.3222,0.3026,0.2745,0.2625,0.2426,0.2482,0.0122,0.0119,0.925835866,POINT (-121.057004138762 48.35927471293094)
SouthCascade,20210825,Sentinel-2_SR,3,0.3084,0.3252,0.3242,0.305,0.3119,0.2797,0.2536,0.2264,0.2255,0.2495,0.0138,0.0119,0.918343195,POINT (-121.05717925980277 48.35838293023948)
SouthCascade,20210825,Sentinel-2_SR,3,0.3297,0.3384,0.3598,0.3304,0.3397,0.3085,0.2819,0.2755,0.2488,0.2547,0.0124,0.0102,0.933369156,POINT (-121.0576232395328 48.357426558495355)
SouthCascade,20210825,Sentinel-2_SR,3,0.3664,0.4064,0.3926,0.3802,0.3763,0.3415,0.2977,0.2819,0.2597,0.2711,0.0103,0.0102,0.948870688,POINT (-121.05877688015676 48.357524493048935)
SouthCascade,20210825,Sentinel-2_SR,3,0.3754,0.3776,0.3824,0.373,0.3925,0.3566,0.328,0.3039,0.2915,0.2853,0.0112,0.0108,0.943089431,POINT (-121.0601900288536 48.357789102687)
SouthCascade,20210825,Sentinel-2_SR,3,0.3504,0.3982,0.393,0.3906,0.4048,0.3752,0.34,0.3123,0.3091,0.3076,0.0107,0.0117,0.946990339,POINT (-121.06123117953909 48.358664211395954)
SouthCascade,20210825,Sentinel-2_SR,3,0.3945,0.4128,0.4116,0.405,0.3905,0.366,0.327,0.3328,0.2946,0.3189,0.0158,0.0122,0.926064577,POINT (-121.06072783547212 48.35937265759632)
SouthCascade,20210825,Sentinel-2_SR,3,0.4071,0.4292,0.4468,0.432,0.4417,0.4048,0.375,0.3419,0.3304,0.3283,0.0154,0.0119,0.933362181,POINT (-121.05959289406297 48.358812170453746)
SouthCascade,20210825,Sentinel-2_SR,3,0.3192,0.3442,0.3536,0.3482,0.3515,0.3203,0.2948,0.2755,0.2617,0.2605,0.0106,0.0119,0.941790225,POINT (-121.05842045633669 48.35889134714383)
SouthCascade,20210825,Sentinel-2_SR,3,0.4166,0.4524,0.454,0.4484,0.4545,0.4216,0.3866,0.3588,0.3472,0.356,0.0371,0.0333,0.848910609,POINT (-121.05969607510244 48.359408088425184)
SouthCascade,20210825,Sentinel-2_SR,3,0.3372,0.3492,0.3506,0.334,0.3307,0.3026,0.2689,0.2599,0.2442,0.2544,0.0097,0.0089,0.946155981,POINT (-121.05834230609305 48.35796413593051)
SouthCascade,20210825,Sentinel-2_SR,3,0.4369,0.4168,0.4244,0.4152,0.4235,0.393,0.3616,0.3441,0.3328,0.3647,0.0137,0.0136,0.937457202,POINT (-121.06060114644256 48.35595218470034)
SouthCascade,20210825,Sentinel-2_SR,3,0.3167,0.4484,0.462,0.4516,0.4348,0.4044,0.3728,0.3638,0.3302,0.2905,0.0154,0.0139,0.935483871,POINT (-121.06209313800105 48.35729136706578)
SouthCascade,20210825,Sentinel-2_SR,3,0.4562,0.371,0.377,0.3676,0.3975,0.3714,0.3465,0.3012,0.3188,0.3729,0.0153,0.0115,0.921998471,POINT (-121.05892723904294 48.35551690777608)
SouthCascade,20210825,Sentinel-2_SR,3,0.5103,0.4452,0.4508,0.448,0.4528,0.4227,0.3975,0.3731,0.3617,0.426,0.0148,0.013,0.936426117,POINT (-121.05890223107637 48.35450357977162)
SouthCascade,20210825,Sentinel-2_SR,3,0.5487,0.4796,0.4856,0.4696,0.4465,0.4276,0.3763,0.3783,0.3546,0.4662,0.0155,0.0132,0.938136101,POINT (-121.05893432652456 48.353711471766324)
SouthCascade,20210825,Sentinel-2_SR,3,0.4486,0.4144,0.4372,0.436,0.4508,0.4237,0.3895,0.3668,0.3542,0.3492,0.0157,0.0146,0.930669022,POINT (-121.05823480792452 48.353038310094504)
SouthCascade,20210825,Sentinel-2_SR,3,0.397,0.4268,0.434,0.4248,0.4228,0.3978,0.3662,0.3459,0.3332,0.3427,0.0169,0.0157,0.925038811,POINT (-121.05719627520386 48.352579230664894)
SouthCascade,20210825,Sentinel-2_SR,3,0.4181,0.3884,0.3938,0.396,0.4056,0.3762,0.3475,0.3242,0.3121,0.3143,0.0172,0.0177,0.916301703,POINT (-121.05662884006688 48.351908444025426)
SouthCascade,20210825,Sentinel-2_SR,3,0.4436,0.4212,0.4164,0.4188,0.4336,0.4014,0.3703,0.3487,0.3315,0.3463,0.0184,0.0188,0.915363385,POINT (-121.05586513800019 48.351515960684324)
