geometry,Class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,image_date,site_name
POINT (-121.05138775682353 48.35913486740771),4,0.24354000000000003,0.26306500000000005,0.313885,0.3309075,0.38574250000000004,0.3880525,0.3476,1.1221925000000001,-0.10566111655239958,20210819,SouthCascade
POINT (-121.05151260797018 48.358168434801435),4,0.24139500000000003,0.2626525,0.30778000000000005,0.3207875,0.34842500000000004,0.3793075,0.3459225,1.10715,-0.10410246147688607,20210819,SouthCascade
POINT (-121.05220091774966 48.35680191912323),4,0.24618,0.2720575,0.31020000000000003,0.32689250000000003,0.35708750000000006,0.37328500000000003,0.33869000000000005,1.1006325000000001,-0.09229902631367183,20210819,SouthCascade
POINT (-121.05363248814078 48.35734061795377),4,0.292215,0.320155,0.37163500000000005,0.38315750000000004,0.39358000000000004,0.36685,0.34685750000000004,1.0783575,0.006479481641468735,20210819,SouthCascade
POINT (-121.05414043924631 48.357885422106754),4,0.2353175,0.2572625,0.2929025,0.30475500000000005,0.30643250000000005,0.278685,0.261085,1.053195,0.024873707000240546,20210819,SouthCascade
POINT (-121.0507463380651 48.355989278849606),4,0.274505,0.31022750000000004,0.37177250000000006,0.4026275,0.45105500000000004,0.52173,0.46233,1.1316525000000002,-0.16783109168692864,20210819,SouthCascade
POINT (-121.04948115184368 48.3551458645612),4,0.2757425,0.29966750000000003,0.35574000000000006,0.38159000000000004,0.42237250000000004,0.5039925000000001,0.42091500000000004,1.130195,-0.17244026484982247,20210819,SouthCascade
POINT (-121.05063533394579 48.35703572994303),4,0.25264250000000005,0.2768975,0.3283225,0.345785,0.36707,0.42473750000000005,0.37529250000000003,1.118865,-0.12803096698802224,20210819,SouthCascade
POINT (-121.05033480717523 48.35895626981122),4,0.2324575,0.25388000000000005,0.28776,0.30327000000000004,0.32122750000000005,0.3608275,0.3246375,1.125355,-0.11265634937460249,20210819,SouthCascade
POINT (-121.05148450323226 48.360538372258425),4,0.23512500000000003,0.2573725,0.30373750000000005,0.31941250000000004,0.36594250000000006,0.3862375,0.34666500000000006,1.1568975000000001,-0.11956954962136304,20210819,SouthCascade
POINT (-121.0535071340556 48.36252373999509),4,0.24937000000000004,0.268345,0.30415000000000003,0.31394000000000005,0.35312750000000004,0.36044250000000005,0.33002750000000003,1.1498300000000001,-0.08470227996855217,20210819,SouthCascade
POINT (-121.0546570511969 48.36368417520176),4,0.254595,0.27841000000000005,0.32177750000000005,0.3353625,0.398585,0.40903500000000004,0.36333000000000004,1.1524425,-0.11939793038570082,20210819,SouthCascade
POINT (-121.05480472361323 48.364678345975626),4,0.25621750000000004,0.28308500000000003,0.340175,0.35222000000000003,0.4220975,0.44044000000000005,0.398915,1.1728750000000001,-0.12844359895723248,20210819,SouthCascade
POINT (-121.05606123289184 48.36321948311443),4,0.27931750000000005,0.30923750000000005,0.357885,0.3718,0.4188525,0.43628750000000005,0.40579000000000004,1.15863,-0.09872225492572462,20210819,SouthCascade
POINT (-121.05578422011038 48.362040633535514),4,0.3133075,0.340065,0.39539500000000005,0.40683500000000006,0.42666250000000006,0.4634575,0.42919250000000003,1.1139150000000002,-0.07924818289520025,20210819,SouthCascade
POINT (-121.05684187074112 48.3625269830074),4,0.28858500000000004,0.3247475,0.37059000000000003,0.38931750000000004,0.41107000000000005,0.42652500000000004,0.40425000000000005,1.1386925,-0.07017180707927967,20210819,SouthCascade
POINT (-121.05394551788646 48.36519845534124),4,0.24442000000000003,0.2702975,0.31561750000000005,0.32837750000000004,0.36368750000000005,0.39113250000000005,0.35249500000000006,1.1802175000000001,-0.10684824902723734,20210819,SouthCascade
POINT (-121.05241668294241 48.36494287293998),4,0.24673000000000003,0.27079250000000005,0.31735,0.332585,0.3502675,0.392755,0.35882000000000003,1.1650375000000002,-0.10618852141584695,20210819,SouthCascade
POINT (-121.05102644825334 48.364644194318885),4,0.23124750000000002,0.24791250000000004,0.2915825,0.2946075,0.33126500000000003,0.34798500000000004,0.32502250000000005,1.1531025000000001,-0.08818850238637832,20210819,SouthCascade
POINT (-121.04970552496607 48.364323962754085),4,0.228085,0.2514325,0.28883250000000005,0.30538750000000003,0.35406250000000006,0.37818,0.32925750000000004,1.1463375,-0.13395176252319105,20210819,SouthCascade
POINT (-121.04858794929608 48.3636313233545),4,0.236885,0.25685,0.2964775,0.31446250000000003,0.34452000000000005,0.38467,0.34212750000000003,1.1525800000000002,-0.12947636158100853,20210819,SouthCascade
POINT (-121.04947493875831 48.36284965027094),4,0.25385250000000004,0.278465,0.32186000000000003,0.34218250000000006,0.39886000000000005,0.4782525,0.40782500000000005,1.1581625000000002,-0.19546313799621925,20210819,SouthCascade
POINT (-121.05169645103676 48.36331153918489),4,0.23639000000000002,0.25115750000000003,0.28767750000000003,0.2881175,0.37631000000000003,0.37039750000000005,0.32505,1.145045,-0.12569995821145008,20210819,SouthCascade
POINT (-121.04829264976581 48.36248633613126),4,0.24717000000000003,0.26460500000000003,0.30574500000000004,0.32571000000000006,0.37647500000000006,0.42594750000000003,0.37950000000000006,1.1622325,-0.16428007667155256,20210819,SouthCascade
POINT (-121.04735531960445 48.36156903555568),4,0.23600500000000002,0.2544575,0.2916925,0.30797250000000004,0.35519,0.37933500000000003,0.34936000000000006,1.152635,-0.13060940125404696,20210819,SouthCascade
POINT (-121.04895328120264 48.361803131234005),4,0.2684,0.291885,0.34314500000000003,0.35950750000000004,0.44409750000000003,0.48125000000000007,0.41409500000000005,1.1575575,-0.16752285009006607,20210819,SouthCascade
POINT (-121.04764197117676 48.36041181224564),4,0.212685,0.23190750000000002,0.26323,0.2783275,0.3029675,0.32749750000000005,0.29326,1.13091,-0.1087938177924678,20210819,SouthCascade
POINT (-121.04806271256003 48.358482073181946),4,0.2525875,0.27775000000000005,0.33420750000000005,0.3656125,0.38731000000000004,0.44162250000000003,0.38225000000000003,1.12849,-0.13845172267120373,20210819,SouthCascade
POINT (-121.04563302833608 48.36019304091367),4,0.22577500000000003,0.24499750000000003,0.28600000000000003,0.30316000000000004,0.3065975,0.326095,0.30514,1.1165825,-0.06550453769431214,20210819,SouthCascade
POINT (-121.04551708400757 48.36177500995933),4,0.23826000000000003,0.264,0.31570000000000004,0.33195250000000004,0.38662250000000004,0.42889000000000005,0.38137000000000004,1.148895,-0.15201654601861428,20210819,SouthCascade
POINT (-121.0466572008511 48.36400657578876),4,0.28143500000000005,0.31011750000000005,0.36646500000000004,0.382085,0.4340875,0.4996475,0.44151250000000003,1.1677875000000002,-0.15377043975234161,20210819,SouthCascade
POINT (-121.04710021368417 48.36530239938302),4,0.267685,0.2871,0.3353625,0.35370500000000005,0.4066425,0.5175775,0.46398000000000006,1.1583275000000002,-0.21363167397472274,20210819,SouthCascade
POINT (-121.04758033956134 48.36610885629436),4,0.24114750000000001,0.26422,0.2882,0.3012075,0.33690250000000005,0.44459250000000006,0.41376500000000005,1.1591250000000002,-0.21341989717416598,20210819,SouthCascade
POINT (-121.04797722575874 48.36727848959716),4,0.23322750000000003,0.24805000000000002,0.26864750000000004,0.27167250000000004,0.3224925,0.41065750000000006,0.36220250000000004,1.1553575,-0.20905189863168977,20210819,SouthCascade
POINT (-121.04820786547764 48.36833114584615),4,0.19129000000000002,0.20790000000000003,0.23058750000000003,0.22951500000000002,0.24156000000000002,0.27255250000000003,0.267245,1.1480425,-0.08340620900743331,20210819,SouthCascade
POINT (-121.049963130906 48.368488339648884),4,0.24378750000000002,0.26944500000000005,0.3057725,0.30954000000000004,0.32502250000000005,0.38607250000000004,0.375375,1.1545875,-0.11606645997297087,20210819,SouthCascade
POINT (-121.04993568065974 48.36748495030832),4,0.25720750000000003,0.284515,0.31707500000000005,0.320265,0.32848750000000004,0.387035,0.37688750000000004,1.166825,-0.09935947508201838,20210819,SouthCascade
POINT (-121.04963570686809 48.36645383100034),4,0.23600500000000002,0.264,0.30516750000000004,0.30945750000000005,0.33055,0.37765750000000003,0.362725,1.1677050000000002,-0.10616190092629883,20210819,SouthCascade
POINT (-121.05074890932103 48.3664170188504),4,0.23292500000000002,0.26292750000000004,0.3069275,0.31229,0.33781000000000005,0.368555,0.35169750000000005,1.18195,-0.09123478402475269,20210819,SouthCascade
POINT (-121.05212070622258 48.366749564962824),4,0.27038,0.29444250000000005,0.33693,0.34375000000000006,0.36267000000000005,0.42295000000000005,0.40689000000000003,1.1961125000000001,-0.1132020845396642,20210819,SouthCascade
POINT (-121.05076233971504 48.3681837212771),4,0.2501125,0.27816250000000003,0.31966000000000006,0.32397750000000003,0.3457025,0.42229000000000005,0.40845750000000003,1.1705100000000002,-0.13832468495181613,20210819,SouthCascade
POINT (-121.05141335932501 48.3694149472378),4,0.28935500000000003,0.32320750000000004,0.35579500000000003,0.364265,0.42157500000000003,0.49186500000000005,0.46403500000000003,1.1858825000000002,-0.16052426680508697,20210819,SouthCascade
POINT (-121.05087260928063 48.37051061659006),4,0.2969175,0.3257375,0.36346750000000005,0.36748250000000005,0.39545,0.5184025000000001,0.5061375,1.1958925,-0.17568916053386555,20210819,SouthCascade
POINT (-121.05163002390825 48.371230931746844),4,0.26507250000000004,0.2947175,0.32560000000000006,0.332805,0.36437500000000006,0.48078250000000006,0.46706000000000003,1.187505,-0.19244279234730413,20210819,SouthCascade
POINT (-121.05460054284292 48.37053253172176),4,0.25429250000000003,0.2802525,0.308605,0.3094025,0.32488500000000003,0.39468000000000003,0.38929,1.1862675,-0.12238992726988349,20210819,SouthCascade
POINT (-121.05399095646875 48.369541389012326),4,0.28748500000000005,0.3082475,0.3415225,0.33778250000000004,0.35981,0.43821250000000006,0.43147500000000005,1.1845625000000002,-0.1240036679128166,20210819,SouthCascade
POINT (-121.05369591012756 48.36628801358558),4,0.24598750000000003,0.2696925,0.3134175,0.32804750000000005,0.34372250000000004,0.39641250000000006,0.3652,1.18811,-0.11692236169223622,20210819,SouthCascade
POINT (-121.05266599538713 48.36554000327322),4,0.236885,0.26147000000000004,0.304205,0.31218,0.32403250000000006,0.3558775,0.33398750000000005,1.17711,-0.07828188143148775,20210819,SouthCascade
POINT (-121.05201998622663 48.36208657563711),4,0.246015,0.27167250000000004,0.31581000000000004,0.334345,0.40727500000000005,0.44506000000000007,0.3796375,1.16226,-0.1698713315020963,20210819,SouthCascade
POINT (-121.0366410260861 48.34977847630331),4,0.2574,0.273735,0.3349225,0.36674,0.39135250000000005,0.41827500000000006,0.37776750000000003,1.1904475,-0.11066486545693532,20210819,SouthCascade
POINT (-121.03733962293526 48.35073293528343),4,0.24288,0.26441250000000005,0.30800000000000005,0.3425675,0.357115,0.39616500000000004,0.3652,1.1869825,-0.12520503007107706,20210819,SouthCascade
POINT (-121.03725826670112 48.35149818869326),4,0.25707,0.27849250000000003,0.32411500000000004,0.34848,0.3597,0.39190250000000004,0.36701500000000004,1.2100000000000002,-0.09467296539539885,20210819,SouthCascade
POINT (-121.0380379968165 48.35230411404077),4,0.26587000000000005,0.2779975,0.3235925,0.35403500000000004,0.3647325,0.41118000000000005,0.37556750000000005,1.2219075000000001,-0.11920356300759764,20210819,SouthCascade
POINT (-121.03826060493002 48.35297489240793),4,0.26422,0.27414750000000004,0.31281250000000005,0.3415225,0.35483250000000005,0.4029575,0.36745500000000003,1.2253725000000002,-0.12594129399108647,20210819,SouthCascade
POINT (-121.03858794943146 48.35353089951245),4,0.2649075,0.27244250000000003,0.31974250000000004,0.34801250000000006,0.36778500000000003,0.435215,0.393965,1.2027125,-0.15295231850799546,20210819,SouthCascade
POINT (-121.03890178175753 48.35411166386642),4,0.25734500000000005,0.2694725,0.30305000000000004,0.32593000000000005,0.36872000000000005,0.4608725,0.41274750000000004,1.2212475,-0.2065949098239677,20210819,SouthCascade
POINT (-121.03911088421494 48.35480720225595),4,0.2562725,0.27131500000000003,0.31146500000000005,0.3340425,0.38920750000000004,0.447205,0.39886000000000005,1.2252075,-0.17891837030593005,20210819,SouthCascade
POINT (-121.0399346502267 48.35545558160109),4,0.2811325,0.2919125,0.3582425,0.38101250000000003,0.37452250000000004,0.34034000000000003,0.313885,1.19493,0.025626894461284078,20210819,SouthCascade
POINT (-121.04076196047308 48.35571231447873),4,0.25709750000000003,0.27593500000000004,0.31196,0.3322275,0.35796750000000005,0.44286000000000003,0.40823750000000003,1.188055,-0.17341882832993297,20210819,SouthCascade
POINT (-121.04099527957213 48.354899802132074),4,0.2783275,0.2912525,0.32593000000000005,0.35024000000000005,0.37455000000000005,0.47693250000000004,0.43263,1.20571,-0.1880801507107381,20210819,SouthCascade
POINT (-121.04108341339388 48.3539679727598),4,0.2865225,0.30016250000000005,0.345785,0.379995,0.41222500000000006,0.5498625,0.49194750000000004,1.2175900000000002,-0.22785470846510486,20210819,SouthCascade
POINT (-121.0410667048232 48.353459283370974),4,0.291005,0.30536,0.35032250000000004,0.3794175,0.4009225,0.5020125000000001,0.45182500000000003,1.2123100000000002,-0.17796992966380593,20210819,SouthCascade
